country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Europe & Central Asia,01-01-1991,43.001989292,,5481785.077,,9.800907266,,,100,5.86487279,5019.755873519,7846626.453843,10270415.968548,154.395786429,,,,,,18.802084936,34.783951097,,,,,,,0.101867513,,2.468763046,9129547622124.36,,,,,,,,,,,14.395742737,10.253822626,72.169251285,846364518,272580083,,,
Europe & Central Asia,01-01-1992,30.675946224,37.735098962,27114827.157,,10.351101377,,,100,6.222632161,4866.134022803,7499646.758356,9763376.561739,31.341402513,5.924531262,,,,,18.689743711,36.288064368,,,,,,,0.18060224,,2.423218921,9793519248255.8,,,,,,,,,,,13.79628423,10.430938348,71.890679056,849816712,272741896,,,
Europe & Central Asia,01-01-1993,30.652295741,37.764934791,27236451.237,,10.723617344,,,100,6.639567046,4711.779056799,7110491.562417,9311472.645071,31.308611044,14.411264444,,,,,18.366101153,37.416547846,,,,,,,0.279651313,,2.321338372,9002961946838.44,,,,,,,,,,,13.213850741,10.989013766,71.532493458,852735458,272778704,,,
Europe & Central Asia,01-01-1994,30.607607353,37.803544741,27231617.317,,10.48515133,,,100,6.876858709,4598.621190212,6738164.877635,8856533.696889,31.393385382,12.144798012,,,,,18.678965049,36.009274227,,,,,,,0.524234489,,2.236436278,9412764456412.24,,,,,,,,,,,12.869821278,11.059063619,71.703513425,854892657,272509193,,,
Europe & Central Asia,01-01-1995,30.32844943,37.839619525,27228617.397,,10.642910421,,,99.997874311,6.961657824,4644.843371006,6687518.121854,8764195.098453,31.456299691,8.962518887,,,,,19.292884046,37.73838806,,,,,,,0.989489639,,2.03864458,10869124487155.2,,,,,,,4.596094847,,,,12.552823712,11.015315421,71.795317763,856511549,272053746,,,
Europe & Central Asia,01-01-1996,30.246549241,37.872009448,27228272.181,,10.869047063,,,99.97149401,7.069720804,4688.847984283,6714980.890606,8777031.91156,31.519048263,8.194552176,,,1.651792428,,19.416631713,38.483418042,,,,,,,1.834096886,,2.015990253,11093995531284.8,,,,,,,4.494450092,,,,12.327568705,10.814977868,72.225077329,858209225,271714488,,,
Europe & Central Asia,01-01-1997,30.220094917,37.807638315,27297611.964,,11.58416859,,,99.96527987,7.367445188,4697.994253564,6490296.501429,8503270.294348,31.49401798,5.536002668,,,1.635952812,,19.838033735,37.300112588,,,,,,,3.342196508,,2.008365475,10522039639341.4,,,,,,,,,,,12.106783259,10.6258832,72.630438888,859711482,271304415,,,
Europe & Central Asia,01-01-1998,30.163523005,37.836074661,27300059.746,,12.057987488,,,99.967284792,7.491940385,4739.042208368,6487492.669298,8457906.71804699,31.533855018,4.644214227,,,1.604391678,,20.112024062,35.131474817,,,,,,,5.411875565,,1.896473762,10794675569889.6,,,,,,,4.45031023,,,,11.928352378,10.520598092,72.94014457,860876126,270781160,,,
Europe & Central Asia,01-01-1999,30.1184918,37.858487933,27306847.527,,13.452497311,,,99.87135527,7.552720029,4809.137146143,6429218.086505,8370540.399907,31.561629117,2.364818361,,,1.696942555,,19.862715233,35.014305145,,,,,,,9.202253915,,1.878474133,10676421794307.5,,,,,,,4.506999969,,,,11.65051393,10.711122397,72.889937324,861848594,270144149,,,
Europe & Central Asia,01-01-2000,30.078445492,37.866316311,27344059.768,,14.844502652,,,99.117001734,7.613372542,4937.535566462,6507573.874391,8472812.698249,31.552966835,3.775388292,,,1.681826872,,20.170389111,34.458881039,,,,,,,13.126984957,,1.856771435,10065921815731.6,,,,,,,4.388735056,5.851908039,,,11.670680018,10.692265875,73.132089877,862786211,269347982,,,
