country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Samoa,01-01-2020,17.773381295,58.154676259,2780,2880,19.462238018,0.712194920,0.304204136,100,37.54,,206.5,538.887695,77.312589928,-1.568912477,7.390954360,,,,24.416442591,29.800833192,0.541092038,0.427005619,0.548421681,,,58.929166667,69.20598813,,,868898358.266437,1.146073580,0.247384042,1.009463787,0.365459055,-0.208590478,0.335054785,4.481005192,3.85650325,,,27.622,5.305,72.768,214929,176480,0.780662477,0.214371979,
San Marino,01-01-2020,38.333333333,16.666666667,60,,83.351457254,1.266005278,0.378925622,100,,,,,566.783333333,,3.377692826,,,98.347621468,16.136261143,47.440336884,1.749414086,0.492229521,,,,,70.48342785,,,1541247883.99351,1.177225590,0.278692394,1.616278410,0.523291588,0.525310516,0.516059041,3.424619913,7.76576805,,,6.4,9.9,,34007,851,1.120467544,0.239814267,
Sao Tome and Principe,01-01-2020,43.75,54.0625,960,3200,16.717581723,0.119538024,0.180586472,76.813606262,41.61,,141.1,179.72515,227.751041667,9.819327915,8.748454323,,,,,,-0.713890076,0.234602302,,,,52.41375,40.31067242,,,471229484.607144,0.489546567,0.247393817,-0.705098152,0.153779104,-0.974100471,0.205667317,5.015238285,2.4861083,,,28.435,6.294,67.785,218641,56073,0.370207012,0.147838444,
Saudi Arabia,01-01-2020,80.773213812,0.454484135,2149690,59,8.886080752,0.240839511,0.172039583,99.99,0.06,,513555.8,712585.402,16.745254897,3.445458260,,,0.498019993,,8.237471210,33.435276204,0.114084966,0.238144398,0.576390505,,,70.997083333,97.8623325,,9.178471209,734271183944.989,-0.650508463,0.212390900,0.214917377,0.159016639,0.249401480,0.226835579,,,,,18.238,2.913,76.239,35997107,5656225,-1.610377312,0.132639945,
Senegal,01-01-2020,48.979379837,41.905988677,192530,686,14.332194961,-0.007385837,0.136787534,64.3,38.64,,10680.2,30293.27863,85.369137277,2.543146857,,,,,17.448827898,20.945922687,-0.061385848,0.195723712,0.420110792,,,68.285833333,47.17942509,,1.402170421,24530513037.7518,-0.143128574,0.232469827,-0.319043964,0.136406392,-0.294217169,0.169316143,5.688510895,1.72161877,,,33.034,5.584,68.006,16436120,8526730,0.239102781,0.120229729,
Serbia,01-01-2020,41.408015222,32.377809490,84090,,24.190768601,-0.451218128,0.149973631,100,26.01,,46324.3,62883.94612,82.044547509,1.575532901,,,0.905579984,,23.488566160,44.544717738,-0.042799097,0.256462783,0.676606357,,,81.192083333,78.36804864,,2.101333618,53356484591.4378,-0.170778826,0.232469827,-0.122738957,0.142738119,0.080396354,0.221013695,3.562210083,5.30452394,29.8,35,8.9,16.9,74.478048780,6899126,3004845,-0.120646119,0.125125065,1.141613871
Seychelles,01-01-2020,3.369565217,73.260869565,460,2330,107.057331924,1.388632894,0.204933852,100,1.34,,598.7,770.061638,214.047826087,8.276858114,14.028951057,6.908068287,,,30.578986076,51.672134757,0.679121077,0.284349680,0.632779062,,,59.511666667,75.46919577,,1.572709146,1183515314.03478,0.701772809,0.247393817,0.238317847,0.173448965,0.021038041,0.306642383,4.891200542,5.39845753,,,15.8,6.8,77.236585366,98462,41801,0.484147757,0.145891756,8.528380555
Sierra Leone,01-01-2020,54.710446107,35.118869493,72180,2526,5.365793044,-0.396271408,0.140075520,26.310684204,75.07,,1048,5952.4739,114.075505680,13.446871110,6.332217459,9.932222222,,,,,-1.062866569,0.205584735,0.362702101,,,54.015,18,,0.546605435,4062906265.7332,-0.302403092,0.232469827,-0.793761194,0.139408022,-0.904623210,0.170945570,8.809550285,1.36035788,,,31.914,9.296,59.763,8233970,4699703,-0.092231989,0.120229729,2.137486405
Singapore,01-01-2020,0.919220056,21.685236769,718,2497,122.244871960,2.118317366,0.144174680,100,0.92,,43705,64266.74268,7918.951253482,-0.181916667,8.166665291,,2.163049936,152.043261335,12.771607272,25.802811857,2.284572601,0.238144398,0.879125714,,,81.20375,92.00434653,,2.837182791,348392090695.217,1.438414216,0.226481333,1.835626006,0.150179341,2.205299139,0.208771586,2.687449932,3.17285585,,,8.5,5.2,84.465853659,5685807,0,-0.205266669,0.129855394,0.169208474
Slovak Republic,01-01-2020,39.163893511,40.056156406,48080,824,18.349310716,0.416197926,0.149983510,100,17.64,,29035.8,35984.33182,113.536335275,1.936941267,,,0.897809982,78.410708794,18.637668666,42.500095458,0.502344251,0.220126405,0.664987326,,,85.930416667,89.92090413,,1.922629040,106731482855.496,0.633921087,0.231230170,0.654226005,0.143190295,0.774733365,0.226835579,4.764679909,5.80533266,14.8,24.2,10.4,10.8,76.865853659,5458827,2524162,0.879936934,0.106275089,1.154548081
Slovenia,01-01-2020,30.317733061,61.472259192,20136.4,1162,25.668387812,0.777626574,0.137092009,100,22.4,,12477.3,15286.67677,104.408881429,-0.054856816,,,2.142659903,,16.876329394,45.431923556,1.121516109,0.220126405,0.774986982,,,89.117083333,86.60130109,,1.059109213,53734526854.2289,0.701404274,0.226481333,1.038197994,0.136636123,0.912210226,0.208771586,5.386519909,6.86089611,15,24,8.9,11.4,80.531707317,2102419,943608,0.932308793,0.103270337,0.519445931
Small states,01-01-2020,32.345294103,39.636297541,2500533,,45.285009002,,,82.369255441,24.977412709,,216633.197,355740.934923,16.953605891,0.632267332,,,,,,,,,,,,,65.508498141,,,453792483117.133,,,,,,,4.856272221,4.121659495,,,20.678718065,7.426873162,69.082572530,42393051,17179942,,,
Solomon Islands,01-01-2020,4.287245445,90.138263666,27990,3028,13.173016554,0.069947504,0.260827243,72.897926331,49.01,,223.3,835.240357,24.694212219,2.963549921,12.169886771,10.192570737,,11.463900324,21.051532867,31.913143595,-0.692087948,0.427005619,0.419872612,,,41.311666667,35.88145793,,,1536145814.17007,0.562479496,0.247384042,-0.037756845,0.337495655,-0.832646549,0.335054785,,3.60097384,,,30.223,5.082,70.199,691191,520674,0.450404793,0.201608211,
South Africa,01-01-2020,79.417850283,14.055090719,1213090,495,5.897113299,-0.058959816,0.140654877,90,9.76,,393241.6,501520.8805,48.472847851,3.210035975,2.326406506,3.1625,0.603600025,77.377581460,23.243161185,37.810674075,0.045240555,0.209739998,0.425453395,,14.5,77.334166667,70.32030996,,0.957516706,338291396025.956,-0.252887934,0.226481333,-0.240638092,0.145042837,0.020494822,0.202663422,6.183360100,5.33053446,,,20.326,9.425,65.252,58801927,19196477,0.688375115,0.120172448,33.964873583
South Asia,01-01-2020,56.800281544,18.821054816,4770120,,10.262984742,,,96.194961488,37.810631965,,2518434.77,3959730.125124,394.650788659,5.691074747,,,0.630109683,,,,,,,,,,38.976122690,,2.613467324,3489923527067.67,,,,,,,2.057182312,1.049338130,,,18.516246910,7.166529662,69.748330916,1882531620,1225655988,,,3
South Asia (IDA & IBRD),01-01-2020,56.800281544,18.821054816,4770120,,10.262984742,,,96.194961488,37.810631965,,2518434.77,3959730.125124,394.650788659,5.691074747,,,0.630109683,,,,,,,,,,38.976122690,,2.613467324,3489923527067.67,,,,,,,2.057182312,1.049338130,,,18.516246910,7.166529662,69.748330916,1882531620,1225655988,,,
South Sudan,01-01-2020,44.705426234,11.325621509,631930,900,50.625696254,-1.936705828,0.194315493,7.260933876,33.22,,1742.7,56051.36036,16.783863719,29.675843554,14.551306737,-4.320382520,,,,,-2.316305876,0.246262833,0.306520849,,,29.514583333,6.5,,2.279879411,,-2.191669941,0.278692394,-1.970399737,0.234344766,-2.010436773,0.209299028,,0.4163678,,,29.166,10.759,55.48,10606227,8463875,-1.813698411,0.147010207,
Spain,01-01-2020,52.331679223,37.177305489,499556.645,636,11.877503767,0.711180270,0.149796650,100,19.35,,202705.8,270310.9717,94.815383749,-0.322753017,,,1.410390019,140.268036253,13.569315734,41.054592899,0.854268253,0.231866837,0.728255033,,,86.770416667,93.20564892,,1.367893602,1278128867875.49,0.411397874,0.226481333,0.862033606,0.150381744,0.755449116,0.233886927,4.899869919,7.84911251,26.4,34.9,7.2,10.4,82.331707317,47365655,9089469,1.004412174,0.110348202,0.629172397
Sri Lanka,01-01-2020,45.457484643,34.158098933,61860,1712,6.218972527,-0.330454320,0.149158090,99.974098206,49.32,,21846.3,35117.25456,354.332363401,6.153945084,,,0.115970001,,7.762749469,19.038409329,-0.078914493,0.256588489,0.598324299,,,75.519166667,36.18473435,,1.739887333,84440516486.1099,-0.089156918,0.232469827,-0.007581946,0.156131059,-0.225914791,0.213804573,1.555410743,1.86251867,,,14.235,7.056,76.393,21919000,17817298,-0.052087277,0.128101304,
St. Kitts and Nevis,01-01-2020,23.076923077,42.307692308,260,1427,54.505396487,0.339913368,0.252231359,100,1.36,,231,334.464112,183.238461538,-1.167245018,15.204428353,,,,15.042193562,26.749126380,0.632899344,0.492229521,0.586181641,,,34.775,80.35854111,,,883933333.333333,0.929504931,0.270491451,0.483081073,0.344151318,0.514629245,0.371042728,3.103579760,2.74555492,,,12.418,10.036,71.627,47642,32948,0.813230157,0.210280597,20.989662591
St. Lucia,01-01-2020,16.295081967,34.049180328,610,2301,38.309400539,0.539356709,0.226407334,100,9.96,,499.2,850.806942,293.831147541,-1.755808335,6.187577533,,,,,,0.306824327,0.433770955,0.602564752,,,60.247083333,77.53773417,,,1604444444.44444,0.864660144,0.270491451,0.660261154,0.285200268,0.372113407,0.287440389,3.617219925,2.84342837,,,11.667,8.205,73.416,179237,145467,0.873994708,0.210280597,29.011947901
St. Vincent and the Grenadines,01-01-2020,17.948717949,73.179487179,390,1583,25.133479716,0.797710955,0.226407334,100,4.9,,219.8,302.420156,268.287179487,-0.628131309,8.934891131,,,,,,0.306824327,0.433770955,0.533341825,,,52.83625,80.429529,,,869111111.111111,1.032545090,0.270491451,0.596180677,0.285200268,0.345437974,0.287440389,5.463758469,3.26209617,,,13.071,11.038,72.126,104632,49144,0.907750547,0.210280597,31.538957781
Sub-Saharan Africa,01-01-2020,44.083918771,26.252612454,23890863.094,,8.724841760,,,48.481837446,70.573178691,,760868.113,2258595.510089,48.190058118,3.842864398,,,,,,,,,,,,,31.824289506,,1.031801639,1715842671714.98,,,,,,,3.819200993,2.053758123,,,35.009627395,8.827522848,60.848894424,1151302081,675878605,,,13.2
Sub-Saharan Africa (IDA & IBRD countries),01-01-2020,44.083918771,26.252612454,23890863.094,,8.724841760,,,48.481837446,70.573178691,,760868.113,2258595.510089,48.190058118,3.842864398,,,,,,,,,,,,,31.824289506,,1.031801639,1715842671714.98,,,,,,,3.819200993,2.053758123,,,35.009627395,8.827522848,60.848894424,1151302081,675878605,,,
Sub-Saharan Africa (excluding high income),01-01-2020,44.084702709,26.251707329,23890403.094,,8.654818056,,,48.477431117,70.591430899,,760269.413,2257825.448451,48.186864595,3.483935675,,,,,,,,,,,,,31.820209912,,1.031424242,1714659156400.95,,,,,,,3.819200993,2.051426822,,,35.011270387,8.827696261,60.847492792,1151203619,675836804,,,
Sudan,01-01-2020,60.313083512,9.828452891,1868000,250,10.832612096,-1.423344970,0.154967412,59.695697784,62.13,,20796.1,107114.2127,23.790410064,163.257782355,,,,,,,-1.540203929,0.209250361,0.377445191,,,41.505833333,28.4,,0.978360321,27034593750,-1.657063961,0.237614140,-1.088912487,0.146844566,-1.570901155,0.180446461,,1.03126121,,,34.226,6.67,65.614,44440486,28773881,-1.429252028,0.125419647,
Suriname,01-01-2020,0.512820513,97.412115385,156000,2331,22.845286626,-0.460872471,0.174695820,98.403289795,14.66,,2601.32,4312.425111,3.891442308,34.889784309,-20.948951476,,,,,,-0.578497291,0.317806572,,,,57.193333333,62.08563779,,,2911807496.20227,0.418793023,0.232469827,-0.132176608,0.164045662,-0.795015275,0.256939679,5.320321083,4.37696552,,,18.279,7.036,72.561,607065,205498,0.415994406,0.145532548,9.059985339
Sweden,01-01-2020,7.379478334,68.699070308,407283.532,624,25.390303332,2.094612837,0.149796650,100,58.4,,33576.1,45458.82211,25.420723370,0.497367319,,,3.489599943,43.994051449,26.734382077,34.777647802,1.670379400,0.231866837,0.795357108,,34.4,89.58875,94.53943122,,1.146086424,547054174235.876,0.997299850,0.226481333,1.766856194,0.150381744,1.678616405,0.233886927,7.925610065,9.77640724,17.9,28.9,10.9,9.5,82.356097561,10353442,1244794,1.498141766,0.110348202,1.195875829
Switzerland,01-01-2020,38.027106303,32.121535939,39509.63,1537,35.104807301,2.045609951,0.182278842,100,26.37,,34916.1,43987.63547,218.634469622,-0.725874933,3.357509619,,,20.852107674,9.344871150,20.039951951,1.972509265,0.253219694,0.756115139,,,87.923333333,94.34995199,,0.863715344,741999406005.627,1.176155210,0.231230170,1.778294921,0.161927551,1.584892631,0.260185421,5.291639805,4.20692682,,33.7,9.9,8.8,83,8638167,2253266,1.535208821,0.153513432,0.544068822
Syrian Arab Republic,01-01-2020,75.768534553,2.843108425,183630,252,,-1.735493660,0.188066244,89.027618408,1.08,,25234.6,47112.47483,113.122011654,,,,,,,,-1.753689885,0.289424926,,,,25.440833333,35.78,,,11156757922.0385,-2.711757660,0.237614140,-2.087320328,0.172062784,-1.891613841,0.247676745,,,,,19.67,4.99,72.14,20772595,9248998,-1.930908203,0.136550635,
Tanzania,01-01-2020,44.616391962,51.642582976,885800,1071,5.260898993,-0.408919662,0.136787534,39.9,83.95,,14435.5,89255.44823,69.659650034,3.290290628,9.637502016,12.258929942,,,,,-0.738110244,0.195723712,0.389834702,,,62.364166667,23.44750876,,1.054376338,66068737786.0639,-0.480818123,0.232469827,-0.616245627,0.136406392,-0.689335167,0.169316143,3.230972528,1.60523546,,,36.651,6.179,66.408,61704518,39967867,-0.734542131,0.120229729,3.704753030
Thailand,01-01-2020,45.551683728,38.898784474,510890,1622,15.278689244,-0.483637542,0.142813772,100,20.83,,265478.9,433773.458,139.904214214,-0.845937147,4.633847664,2.689166667,1.328189969,50.323247418,14.457874108,22.086451288,0.202014089,0.238144398,0.609310985,,,79.2675,77.84374066,,1.454518676,500457264955.763,-0.578276575,0.226481333,0.109724149,0.150179341,0.063660756,0.208771586,3.153170824,3.06738973,,35,9.182,7.264,79.274,71475664,34715730,-0.810611665,0.128647462,
Timor-Leste,01-01-2020,22.958977808,61.943510424,14870,1500,41.000845132,-0.339756817,0.194336817,96.002372742,11.42,,446.1,5537.128706,87.424008070,,41.162974541,,,,12.642711720,52.186073463,-0.754795730,0.298296720,0.454314530,,,50.934583333,34.12927356,,1.781690141,2162619200,0.197355658,0.247393817,-1.196821332,0.166597947,-0.763640761,0.243339539,3.660026789,5.44570112,,,25.258,6.831,68.475,1299995,892837,0.371070355,0.139805704,
Togo,01-01-2020,70.233498805,22.233314948,54390,1168,12.716584260,-0.731193364,0.153915778,54.127597809,76.62,,2415.1,8395.488807,155.223018937,1.699284633,,,,,,,-0.730569243,0.205584735,0.431868047,,,62.40875,29.07583302,,2.838985987,7486031561.86885,-0.890690088,0.237614140,-0.674063563,0.146390155,-0.664301932,0.180446461,4.091336727,1.24389136,,,32.302,8.417,61.035,8442580,4829156,-0.751222908,0.126155302,
Tonga,01-01-2020,48.611111111,12.430555556,720,,37.607484939,-0.344353855,0.255439341,99.863494873,1.89,,118.1,268.338502,146.186111111,-0.349737697,12.553662722,,,,,,0.275348663,0.398686469,0.531120658,,,56.130833333,66.64843101,,,484796854.918756,1.089008689,0.247384042,0.494029403,0.353418559,-0.380405098,0.311413139,4.860516548,3.03655863,,,23.139,6.946,70.928,105254,80941,0.689669669,0.209785298,
Trinidad and Tobago,01-01-2020,10.526315789,44.481481481,5130,2200,10.585293519,-0.160587028,0.157274961,100,0.47,,15420,26480.71295,295.935087719,0.598986331,10.754664913,5.304166667,0.064340003,,,,0.174368307,0.263687313,0.603487730,,,45.702916667,78.67115844,,0.740450554,20807571314.3043,0.110377036,0.232469827,-0.171098560,0.156444788,-0.177748173,0.221013695,4.206779957,3.38081074,,,11.946,7.9,74.406,1518147,710280,0.642406762,0.129124478,26.282039882
Tunisia,01-01-2020,62.438851699,4.523236354,155360,207,17.973230985,-0.116653658,0.145075545,99.9,12.88,,29293,40882.99745,78.280915294,5.634151159,,,,,,,-0.188614160,0.221931756,0.516809940,,,65.93625,72.80748713,,2.709778373,42538289933.2162,-0.594331145,0.232469827,0.142935649,0.150172517,-0.303489238,0.213804573,,3.72313976,,,16.628,6.752,75.292,12161723,3701056,0.284374177,0.120229729,4.621055750
Turkiye,01-01-2020,49.065135195,28.871483700,769630,593,8.624695217,-0.361126631,0.144895837,100,13.72,,407406.2,504956.3259,108.343853540,12.278957446,,,1.367570043,41.801640169,17.663722833,34.068244682,-0.158615038,0.232876241,,,,85.3125,77.6695605,,2.431567913,720338498174.744,-1.143863201,0.226481333,-0.420469642,0.149901748,-0.024792725,0.202663422,4.008609772,3.6410346,,43,15.033,6.378,75.85,83384680,19924769,-0.860568762,0.127635494,2.505484387
Uganda,01-01-2020,71.888090963,11.659186116,200520,1180,11.201401533,-1.068075895,0.136787534,42.139476776,92.91,,5674.6,39280.05175,221.447292041,3.313322895,,,,44.185914309,11.391163307,13.671729083,-0.616316557,0.195723712,0.384176582,,,66.86875,6.1,,2.680233971,37605430214.3519,-0.811034501,0.232469827,-0.347207844,0.136406392,-0.482214451,0.169316143,2.572221756,0.67256367,,,37.252,5.852,62.851,44404611,33323884,-0.712254167,0.120229729,10.044001962
Ukraine,01-01-2020,71.299620297,16.724197446,579400,565,17.065757091,-0.831856072,0.145105049,100,8.72,,165663.6,227341.5857,76.168534691,2.732492094,3.624332691,,0.403180003,58.716185073,19.151400299,37.209204775,-0.410013139,0.238144398,0.631387115,,,76.845833333,75.03790912,,3.811849481,156617722013.342,-1.163916230,0.226481333,-0.712013125,0.138311535,-0.266943336,0.208771586,5.382319927,3.75391006,,25.6,7.8,15.9,71.185121951,44132049,13412612,0.089292645,0.125060499,3.867030054
United Arab Emirates,01-01-2020,5.488594762,4.467755562,71020,78,,1.082543731,0.160857707,100,0.92,,188088.7,249927.7494,130.770050690,-2.079403179,,,1.488309979,,0.682088274,5.259171647,1.285744786,0.238144398,0.673011899,,,66.500833333,100,,,349473015336.939,0.592546582,0.226481333,0.876260638,0.151792914,1.074331045,0.208771586,3.984179974,3.45929488,,,10.62,1.766,78.946,9287289,1202890,-1.178244114,0.136420116,0.699881311
United Kingdom,01-01-2020,71.340049188,13.185632208,241930,1220,22.876521033,1.660060406,0.160435066,100,13.5,,308650.3,398323.6546,277.275385442,0.989486704,,,2.931440115,195.884973920,24.800502593,47.677124044,1.332666636,0.253219694,0.782942951,,,83.55,94.81820132,,2.156777560,2697806592293.86,0.481457025,0.208693087,1.462932229,0.152624100,1.474023938,0.233886927,5.497700214,10.02466106,,32.6,10.1,10.1,80.351219512,67081234,10798066,1.231142163,0.140298322,1.003586756
United States,01-01-2020,44.363367354,33.866926412,9147420,715,5.662726404,1.038217425,0.151015341,100,11.16,,4320532.5,5505180.89,36.240985108,1.233584396,2.210410680,3.1625,3.467770100,126.243300548,10.338464557,32.090190013,1.275138259,0.253219694,0.701764345,,,89.565,90.62047017,,3.696009828,21060473613000,-0.026929064,0.208693087,1.335382342,0.150215134,1.238437533,0.233886927,5.435440063,10.68158436,,39.7,10.9,10.3,76.980487805,331511512,57470836,0.855865717,0.140032068,6.420751134
Upper middle income,01-01-2020,34.669496334,37.717500949,54854105.6,,5.591416260,,,99.178418346,15.762029902,,16383995.507,21786984.13134,50.419504552,1.646663793,,,1.786154505,,10.451788674,,,,,,,,70.816321640,,1.791957147,23959410661464.3,,,,,,,4.342244864,3.468308847,,,11.745993174,7.910489242,75.139003517,2765716827,926814035,,,6.4
Uruguay,01-01-2020,80.353102503,11.604388070,175020,1300,13.508887905,1.364934325,0.149615213,100,61.09,,6514.3,35994.19321,19.592537996,9.756406361,1.158399562,2.756842783,0.446619987,60.280373325,18.515468084,34.621292628,0.730151117,0.248580188,0.598760247,,,70.645833333,86.31019103,,2.035838356,53666908053.7655,1.054884791,0.232469827,0.648838937,0.151866674,0.687180042,0.213804573,4.543069839,6.56739044,,40.2,10.339,9.432,78.43,3429086,153795,1.307273865,0.128500879,9.856852547
Uzbekistan,01-01-2020,58.283217973,8.373221378,440650,206,8.790462350,-1.072816968,0.150526434,100,1.03,,115577.8,187520.3945,77.685351186,12.867729736,9.779602535,8.463262379,0.138500005,,14.785867913,21.012307769,-0.616107643,0.278781325,0.622805715,,,65.463333333,71.09999824,,,60224701296.7885,-0.436710477,0.241603479,-1.112733006,0.142553434,-0.999216437,0.214174584,4.948036671,3.11443138,,,24.6,5.1,70.331,34232050,16973620,-1.531675935,0.133353993,1.339232858
Vanuatu,01-01-2020,15.340442986,36.283839212,12190,2000,30.694841493,-0.169316709,0.228105277,67.299057007,26.03,,121.3,588.659649,25.568908942,5.329350731,6.786465234,,,,14.040255792,34.039588674,-0.382833213,0.398686469,0.454658538,,,41.957916667,53.27502287,,,909421043.508407,0.882424951,0.288033247,0.297599733,0.334380001,-0.379000276,0.311413139,2.173589945,2.60831356,,,29.939,5.487,70.299,311685,232127,0.647277474,0.197778895,0.320836742
Viet Nam,01-01-2020,39.434768321,46.719001752,313429,1821,7.353099460,-0.373947054,0.141499206,99.8,19.11,,355323.1,470578.1002,308.359102061,3.220934367,6.090642997,,,,,,0.193606421,0.249917418,,,,68.497083333,70.30000012,,,346615738537.796,-0.038535811,0.213350356,-0.188712940,0.155585200,-0.236916333,0.213804573,3.216528893,2.11166167,,36.8,15.4,6.169,75.378,96648685,60560066,-1.377459168,0.126025319,
West Bank and Gaza,01-01-2020,67.751428571,1.684385382,6020,402,14.405019650,-0.578033030,0.224344254,100,15.02,,,,797.885215947,-0.735332001,3.224785422,,,,20.851776853,29.234567172,-0.676648796,0.339698464,0.579996645,,,76.85875,76.01,,,15531700000,-2.018180370,0.247393817,-0.474753052,0.180424586,0.054560505,0.376031339,,,,,28.8,3.489,74.403,4803269,1118249,-1.130271554,0.160581321,0.956289311
World,01-01-2020,36.730920287,31.176904587,129939343.221,,11.796462959,,,90.482703077,19.771344478,,33566427.59,46120921.47,60.183508798,1.936941267,,,2.491688007,,13.671464954,33.636656702,,,,,,,59.569138436,,2.337811344,85272676295874,,,,,,,4.444076777,6.906610076,,,17.226611282,8.033529094,72.243465913,7820205606,3435260303,,,5.605310066
Zambia,01-01-2020,32.067958945,60.283337145,743390,1020,8.862381373,-0.733920753,0.136787534,44.604068756,81.84,,7607.1,36107.82044,25.461352722,15.733060472,-3.749080532,-11.322372917,,103.698242414,16.442596895,25.410237709,-0.824801385,0.195723712,0.396927536,,,60.995,18.05191463,,1.167468136,18110638269.2238,-0.131005377,0.232469827,-0.648182869,0.136406392,-0.687793911,0.169316143,3.949648142,2.44180179,,,34.953,6.602,62.38,18927715,10480465,-0.428918958,0.120229729,
Zimbabwe,01-01-2020,41.876696394,45.093912369,386850,657,5.118948766,-1.287992358,0.140075520,52.747667500,84.36,,8312.5,25988.12599,40.505792943,557.201817362,-81.132120905,,,,,,-1.355725765,0.205584735,0.466893107,,,64.974166667,29.29856532,,0.261761273,21509698406.6618,-1.052728176,0.232469827,-1.329611182,0.139408022,-1.434415340,0.170945570,,0.75678271,,,31.009,8.132,61.124,15669666,10617452,-1.113407969,0.120229729,4.977770426
