GDP_current_US,government_expenditure_on_education%,government_health_expenditure%,political_stability_estimate,control_of_corruption_estimate,rule_of_law_estimate,life_expectancy_at_birth,population_density,inflation_annual%,trade_in_services%
35064843792.8993,4.90479755401611,6.15188742,1.31543505191803,1.82256400585175,1.84497785568237,79.1219512195122,177.938286087179,2.22567916428889,166.321730856664
37672280120.4794,4.85462236404419,5.99415827,1.33164858818054,1.64741575717926,1.81880056858063,79.4317073170732,180.681774041935,2.48769665164088,183.452042833571
42910146296.0646,4.42274475097656,5.56112909,1.3998988866806,1.87307953834534,1.6867743730545,79.2878048780488,183.586849281014,2.66631494577069,200.76026203602
51587401415.7872,4.27168464660645,5.25702858,1.48371803760529,1.96152448654175,1.74790990352631,79.3829268292683,186.444147510546,2.31245861786127,202.272844313145
58844277701.5258,4.32691144943237,5.46154928,1.51193952560425,1.9571373462677,1.78934144973755,80.5390243902439,189.806794434561,3.40187963025571,180.846010830249
54467289897.5582,4.86713409423828,6.02683735,1.45038175582886,1.96353781223297,1.81968367099762,80.6365853658537,193.354334501216,0.368041997888887,171.37213824156
56213985987.4168,5.01190233230591,5.72467899,1.46121859550476,2.03858494758606,1.84410035610199,80.6317073170732,196.916246513832,2.2736791162154,188.393937143529
61696281326.2453,4.98958110809326,5.0190835,1.31742680072784,2.15315341949463,1.82353007793427,80.9878048780488,201.342029008025,3.41068341068342,196.753821756186
59776383527.3602,3.87815999984741,4.4276371,1.33191883563995,2.1143639087677,1.79168510437012,81.3926829268293,206.235870823396,2.66284165508021,218.403424352654
65203276466.9763,3.69939088821411,4.39057875,1.33524811267853,2.1157751083374,1.80766177177429,81.8,211.05785290896,1.73403963519162,230.937128089799
68804811897.6445,3.85569000244141,4.40729094,1.37832379341125,2.06938242912292,1.9021475315094,82.2292682926829,216.091529874226,0.628543985440717,247.050476361235
60071584216.1375,3.76792001724243,4.29385996,1.42636823654175,2.05357670783997,1.83880865573883,82.2926829268293,221.251835336342,0.474743161437779,267.933909883169
62216885435.9488,3.40244603157043,4.28179646,1.40361714363098,2.04964756965637,1.72087299823761,82.6853658536585,226.072263698018,0.290833333333317,261.644732760527
65712180342.9836,3.48645997047424,4.35383892,1.31289196014404,1.94049072265625,1.69941771030426,82.0951219512195,231.635372078028,1.73079959118887,272.388154853843
71000359760.4611,3.66211009025574,4.46583462,1.34725511074066,2.04786849021912,1.76834964752197,82.2951219512195,236.146609386046,1.5281952430738,276.759294111585
69890505323.5842,3.73954010009766,4.67248201,1.33317494392395,2.07251167297363,1.7501482963562,82.6390243902439,240.827591028798,1.74332075653848,299.977392016761
73699366700.2134,3.83822989463806,5.03534985,1.21239566802979,2.023770570755,1.73846471309662,82.1439024390244,244.874264894386,0.819957302127036,304.786257608478
85584105993.8746,4.63915252685547,4.67554569,1.1939195394516,1.84118163585663,1.74802362918854,82.7487804878049,248.62068161867,2.52692009066166,327.166162351816
4629247203.84524,2.4386899471283,1.76788867,0.162798807024956,-0.478630423545837,-0.193513154983521,57.938,27.8853234515253,11.8596845000279,20.0632068406845
5351701663.40807,2.23179006576538,1.78953421,-0.22530834376812,0.0012234820751473,-0.209681615233421,58.892,29.5971627059188,16.4985255315845,24.0853130389189
6372498889.66585,2.61094999313354,2.13789701,0.622443974018097,-0.208431333303452,-0.246573522686958,59.491,30.4782302163222,-1.70400479616306,15.3831315967699
5064732626.29389,2.81261992454529,2.19151831,0.245569571852684,-0.323700606822968,-0.274371653795242,60.149,31.3835230594628,13.9558018033213,21.7864393960601
5859269752.61332,3.3096399307251,1.93915892,-0.0185725726187229,-0.0555555932223797,-0.352792233228683,60.57,32.3144942738247,18.3638246468933,20.4083205616558
6395712490.94304,2.83097004890442,1.88154292,0.185515359044075,-0.182527557015419,-0.448409080505371,61.315,33.2742356501702,10.7656371554864,22.9293394101811
8524620889.57747,2.90274000167847,1.88316464,0.0896256566047668,-0.18603253364563,-0.38940167427063,61.757,34.2624032740654,10.2879663187671,25.4733448382259
10725137723.6549,2.55433988571167,1.39414191,-0.469336181879044,-0.266752243041992,-0.455655753612518,62.142,35.2746139560477,9.29650839381066,26.9212246710028
9616879409.43789,2.82512998580933,1.2360847,-0.733878493309021,-0.328544199466705,-0.73262745141983,62.734,36.3123637239055,8.95421802392948,22.0308149555777
9982711338.07029,2.58523440361023,1.86783457,-0.978338837623596,-0.417824774980545,-0.878425717353821,62.873,37.3681139732435,9.24732173644108,22.2610991634123
11551819617.874,2.38168001174927,1.67813444,-0.705585896968842,-0.484609842300415,-0.894967436790466,63.494,38.4124270576406,9.4825404858299,22.0417701309687
11578975061.9479,2.34067010879517,1.48979211,-0.536136984825134,-0.670311391353607,-0.927833795547485,63.544,39.4747978239758,5.71384434191053,22.6979668919054
12423555455.3853,1.77693998813629,1.30425918,-0.659993410110474,-0.763889014720917,-0.920528054237366,63.962,40.5432674458577,5.82642944451998,21.8290569505868
12522957399.2281,2.3812301158905,1.74814212,-0.557235836982727,-0.842870652675629,-0.736539125442505,64.255,41.6225094534204,6.08040811088285,21.1066346673058
11323020701.3017,2.21011996269226,1.99010992,-0.427762925624847,-0.880011737346649,-0.704786956310272,64.339,42.713839807494,7.40419174202137,19.8011730315692
11848613858.442,2.68719005584717,2.37194586,-0.294186472892761,-0.934489011764526,-0.83280223608017,64.997,43.8328308697147,6.03575858154678,19.9960899385345
13176313593.5509,2.70137405395508,2.24615121,-0.302837580442429,-1.07451629638672,-0.878510773181915,65.094,44.9803059470608,8.60905075422949,19.5766561095777
13760033282.2925,2.84409999847412,1.50361967,-0.578839123249054,-1.02054178714752,-0.836624085903168,65.27,46.1439343416982,8.59422958870444,19.6186548356515
14104664678.5063,3.01338386535645,1.22160137,-0.313983827829361,-1.05220568180084,-1.01327264308929,65.882,47.3240529391543,5.61051441492395,19.1257780721099
13051441203.9474,3.25443387031555,1.4370451,-0.509343922138214,-1.00964295864105,-0.879376113414764,65.182,48.5135390168443,4.2017931219053,11.573823692428
2537307580.32808,3.60612988471985,1.01542294,-0.325264573097229,-0.228705078363419,-0.527763843536377,44.518,119.106777683496,29.5814884631684,7.9379442800879
4669789300.35662,2.20964002609253,1.17513871,0.0415767580270767,-0.758814632892609,-0.180311486124992,48.79,128.213459906661,9.57679786919214,4.27606527121183
10128323010.6049,2.43236994743347,1.13196635,0.0438957661390305,-0.48874643445015,-0.137619033455849,56.381,156.113937208316,7.41159092883827,3.15943775565629
11648142958.3651,2.85346007347107,1.15239477,-0.072912722826004,-0.426366478204727,-0.165708616375923,57.455,160.650127280441,7.6228226284852,2.88555492927313
8773203178.16512,2.52861189842224,0.95642853,-0.0026861692313104,-0.477253526449203,-0.240807324647903,58.679,165.26570852779,21.2712650013779,3.79234191736044
8031571927.62055,3.72170996665955,1.48205006,-0.20580980181694,-0.619572818279266,-0.16249717772007,59.729,169.970036062792,27.2833333333334,4.43385654773322
8801326169.14547,3.32569003105164,1.56810546,0.0810932070016861,-0.761226177215576,-0.288721323013306,60.899,174.776898599915,23.7920649469687,4.2966754349531
9219474379.31534,3.85398006439209,1.89914215,0.0342932753264904,-0.793731868267059,-0.329065322875977,61.378,179.666334323292,21.8673475542553,4.43547093286085
7909868618.46366,3.28257989883423,1.91101837,-0.116127513349056,-0.784189403057098,-0.39462348818779,62.209,184.616291896479,21.7111132136499,4.58920997869627
8943543677.18899,2.76899003982544,1.71919668,-0.249828547239304,-0.687254250049591,-0.394216030836105,62.977,189.660235468816,11.5433939188771,6.29200022379004
9880675785.93057,3.32295989990234,1.67992616,-0.431270897388458,-0.765652000904083,-0.405376076698303,63.276,194.822687738651,12.420178108921,6.25491902708741
93789736842.1053,5.9716100692749,1.17325473,0.0926911979913712,0.2861607670784,0.195348083972931,72.775,69.8376198447725,1.534740236977,32.832287227028
100845526315.789,7.65792989730835,1.36677563,0.539594113826752,0.246729284524918,0.393110811710358,73.563,73.4817988129661,1.80787246281527,31.1032767677506
110202368421.053,7.50288009643555,1.51884329,0.485534876585007,0.315719813108444,0.466075152158737,73.796,75.2987703545883,1.08967632577288,28.2861911937131
124749473684.211,5.92389011383057,1.45687652,0.34800398349762,0.323187053203583,0.458940267562866,73.898,77.106215187947,1.42127115937405,29.3226382138517
162692258307.056,4.48576021194458,1.67488027,0.288379698991776,0.21322563290596,0.449109822511673,74.164,80.6860843098463,3.60923564224385,27.4948105285338
193549569477.733,4.37253999710083,1.62477779,0.193307161331177,0.166801288723946,0.366876482963562,74.211,82.4611292040785,2.02735317779567,29.8343068011489
230811614370.384,3.95851993560791,1.59730816,0.108542367815971,-0.090506412088871,0.247283861041069,74.25,84.20117485923,5.44078221100768,26.4376521949671
202257453036.641,5.97418022155762,1.81166101,-0.0416609197854996,-0.0939427092671394,0.373885452747345,74.227,85.8840480900928,0.583308405623704,27.5703065709193
255017638455.59,4.96645021438599,1.67910564,0.143352136015892,0.0570844486355782,0.39389044046402,74.442,87.4074904885101,1.62285235577065,26.3984780536509
297951668674.835,5.76293992996216,1.76482272,0.0774097666144371,0.022571574896574,0.402631521224976,74.746,88.8270674174403,3.1744709215131,25.9059631661563
314443047642.111,5.73902988433838,1.86487269,-0.0052124024368822,0.213312953710556,0.379769444465637,74.944,90.2760980063917,1.66357102479138,26.6915235414965
323276235524.415,5.48120021820068,1.89357972,0.0517915934324265,0.333291232585907,0.341402947902679,75.035,91.7206117790291,2.1050123123368,26.9853731812903
338066095097.254,5.02935981750488,2.03088164,0.266619145870209,0.396689087152481,0.524190723896027,75.146,93.1561680109572,3.14299050879039,25.845762326831
301355266964.947,4.70381021499634,2.03347373,0.25394731760025,0.181794136762619,0.402314871549606,75.094,94.5634850098919,2.10438980238351,24.9229351723326
301256033870.334,4.34598445892334,1.88870478,0.129485934972763,0.0275785345584154,0.387823909521103,75.289,95.9562258408157,2.09056659525806,25.1431470879173
319109094160.343,4.18488502502441,1.92218649,0.111208952963352,-0.0059014647267758,0.386965662240982,75.476,97.3240176533252,3.87120115774203,24.9316853361028
358788845712.53,4.13194847106934,1.92697287,0.247989401221275,0.300330877304077,0.529128134250641,75.644,98.6129082331456,0.884709160570987,23.6441016633539
365177721021.516,3.97953963279724,2.00904131,0.146066397428513,0.233307585120201,0.491362243890762,75.76,99.8448333586973,0.662891865764413,23.2213680185054
337456163961.211,4.52045011520386,2.17579722,0.124463096261024,0.229109853506088,0.572214603424072,75.938,101.05004717699,-1.13870215393034,16.4571779243633
624337145.284622,5.73720693588257,2.56440163,1.18071973323822,-0.233863085508347,0.253678381443024,70.876,941.69,-1.17475681175946,73.3855851434882
897031250.0,5.79186010360718,2.54975939,1.07719624042511,-0.0852507278323174,-0.0693416222929955,73.291,974.28,4.1786723990479,52.8448553943188
1052121055.97237,5.32406997680664,2.1482141,1.03226470947266,-0.0765046402812004,0.0794467329978943,74.06,990.753333333333,-1.26065113450354,52.4839124995736
1226829564.81545,4.66160011291504,2.31102347,0.501932442188263,-0.283400595188141,-0.29839363694191,73.538,1007.11666666667,-1.68541212459466,54.2118880842514
1163362434.32768,5.0168399810791,2.96756434,0.811711966991425,-0.428582310676575,0.0903691500425339,74.751,1023.39333333333,1.30027500930997,46.0690549200819
1575200390.9349,4.64523983001709,2.95987701,0.758358776569366,-0.602049052715302,-0.0349126979708672,75.13,1048.00333333333,2.73842131602099,49.7099629205641
1868383459.84347,4.41788005828857,3.91466451,0.0831864848732948,-0.85982471704483,-0.131116077303886,75.686,1083.75333333333,6.79477353930168,102.110703957525
2271646188.14474,4.470290184021,6.397439,-0.164438739418983,-0.819709837436676,-0.171761319041252,76.543,1122.94333333333,12.0414583505108,90.960877032762
2345294878.6681,5.08168983459473,5.82381439,-0.229707628488541,-0.667673528194427,-0.151592925190926,77.069,1163.45666666667,4.53017659132801,82.7818149858799
2588176058.41146,3.63328003883362,4.49513102,-0.166243851184845,-0.539183974266052,-0.319186180830002,77.657,1205.25,6.14988536750173,87.3704032178051
2774350237.79742,3.08072996139526,3.67702603,-0.242630183696747,-0.552542269229889,-0.542268931865692,78.124,1248.13333333333,11.2734146055937,96.5778384965951
2886163995.99666,4.96826791763306,4.20904255,-0.36517146229744,-0.697819232940674,-0.544501006603241,78.682,1291.79666666667,10.884695658563,95.0109928137137
3295009236.55661,3.95450043678284,4.29976511,0.125037372112274,-0.740246713161469,-0.748006761074066,79.057,1335.76,3.8056300091943,99.3470936374408
3697353036.58648,3.88979530334473,4.904356,0.679096162319183,-0.364196091890335,-0.52029275894165,79.424,1389.12666666667,2.12000175718135,102.549820347328
4129505319.81871,4.64490175247192,6.2659812,0.411403715610504,-0.4803706407547,-0.587077856063843,79.695,1451.94,0.953206658777607,91.5354449516961
4409942623.38674,4.46996402740479,7.42592859,0.408033192157745,-0.654233753681183,-0.394261837005615,79.872,1514.17333333333,0.502509413611612,90.5843747404602
4816426259.51373,3.87273144721985,6.60353518,0.224531188607216,-0.798738896846771,-0.638345539569855,79.943,1574.80666666667,2.81747338234509,88.772098454347
5404344159.49959,3.932044506073,5.74712229,0.0829711183905602,-0.875025868415833,-0.55726546049118,80.013,1632.52666666667,-0.133373386117595,84.7975484955556
5726094797.67486,4.20936489105225,6.00140381,0.0276085305958986,-0.263243585824966,-0.411952257156372,80.116,1681.69333333333,0.220029731065383,82.4085963058897
3712604580.32081,5.79496765136719,9.07674503,0.362981379032135,-0.339506417512894,-0.303693801164627,79.875,1714.79333333333,-1.36977425569811,61.1218591761007
2961484953.86444,2.97156000137329,1.293167,0.240109741687775,-0.878509700298309,-0.241970613598824,50.539,9.21094337767069,-0.677661659046769,14.6849888524101
3908121307.01957,2.8962299823761,1.10979891,0.410831212997437,-0.72459751367569,-0.264004319906235,52.222,9.79573672952573,5.03282275711195,14.4480383982888
4714071979.68835,3.80559992790222,1.41241956,0.257701814174652,-0.744711637496948,0.0300825759768486,52.893,10.1149534088953,-1.34672619047621,15.089193703234
5454249125.72966,3.85922002792358,1.58849609,0.452396661043167,-0.677577555179596,-0.194137424230576,53.538,10.4508273301699,-3.09978128063956,14.2343127199232
6247515888.14533,3.52218008041382,1.39720726,0.173916295170784,-0.500253260135651,-0.140042945742607,54.003,10.8020480416984,6.39788293897881,13.8391739149144
9838403100.50554,3.403559923172,0.71615696,0.209998890757561,-0.537264764308929,-0.319483637809753,55.291,11.9252878650046,9.17098813667678,15.1280962492397
10231962390.2119,3.86904001235962,0.66754013,-0.07557762414217,-0.680893421173096,-0.36310139298439,55.874,12.3199132921922,2.46375188572299,11.6316944363596
10689168016.2613,3.34388995170593,0.6689294,-0.182899221777916,-0.676808714866638,-0.447257936000824,56.382,12.7268548340832,1.10892690670187,13.2158831796897
12995112690.2596,3.75423002243042,0.60476297,-0.708379745483398,-0.648009061813354,-0.500218212604523,56.755,13.1452757357461,2.95564395229391,11.8602452842479
12442035339.1049,3.47949004173279,0.41352269,-2.03432869911194,-0.831212103366852,-0.664888739585876,57.079,13.5345208533097,5.32312847064058,11.3256658841737
13242690786.0938,3.28465008735657,0.81583834,-1.72216212749481,-0.792035818099976,-0.747100412845612,57.357,13.9355616748211,-0.606736356351471,19.5335845918733
14364937124.0727,3.64819002151489,0.89173758,-1.71398878097534,-0.750901997089386,-0.635085225105286,57.9,14.3844925790246,0.883814547137841,18.3472804060209
13104764378.326,3.80152010917664,0.91927379,-1.6827712059021,-0.704286694526672,-0.751449584960938,58.363,14.8443332595743,1.45069057605961,18.5308613282441
14026048335.7047,3.09477996826172,1.20876825,-1.61284875869751,-0.67736828327179,-0.79881340265274,58.731,15.3255689687672,-1.79964707083386,19.3233767408496
15365713048.1993,3.78976988792419,1.17751467,-1.90349066257477,-0.666013300418854,-0.793805599212646,59.132,15.8265147231169,1.75985742927156,16.3652119743537
17070867589.9055,3.55817008018494,1.15118277,-2.08446145057678,-0.711567580699921,-0.815356373786926,59.393,16.3370442308165,0.299546507387934,15.8981930073679
17280250810.0321,3.55504989624023,1.31228375,-2.21420574188232,-0.705255508422852,-0.864916384220123,59.664,16.8559191601308,-1.65826694846365,17.4322797930456
17465392764.3706,3.95445990562439,1.4803977,-2.14628767967224,-0.80155736207962,-0.950111389160156,58.633,17.3940451896836,0.438088940320668,14.0311859332885
4069515556.78692,5.14647483825684,4.7191391,1.58620870113373,0.92176079750061,1.3641529083252,78.3487804878049,1219.021875,2.36959287531806,46.0641176675136
4470446352.32569,3.94616007804871,5.42563534,1.59826338291168,0.774747252464294,1.47494268417358,78.7390243902439,1237.403125,2.18849048060549,46.1802085843475
5448415539.81248,5.84895467758179,5.51436043,1.547776222229,0.918518543243408,1.53995966911316,78.5463414634146,1245.56875,1.30383777442602,43.3432711216631
6098092511.83004,4.42151021957397,5.59697676,1.31764233112335,0.831408500671387,1.31331741809845,79.2536585365854,1253.9625,2.79082848067754,104.386736782115
6416184235.8384,5.38576030731201,5.98918438,1.38035714626312,0.816374123096466,1.41586935520172,79.3,1261.98125,3.00796652450313,115.572834546487
6778324087.13818,5.44513845443726,6.03368521,1.23125755786896,1.00268542766571,1.55562663078308,79.4390243902439,1266.5875,2.77378006481472,138.525284537062
7925371458.80527,5.94747018814087,5.45740271,1.26963186264038,1.01598310470581,1.61292576789856,79.7926829268293,1271.0125,1.24921923797629,149.526736969461
9090406749.5267,5.50122976303101,5.09184647,1.27317667007446,0.987337589263916,1.6136599779129,79.6365853658537,1279.309375,4.25862171897073,195.134625754479
8696366868.92276,5.07042980194092,5.14409876,1.24936008453369,0.76673024892807,1.47365593910217,80.2414634146342,1288.990625,2.08432746082343,210.363699307823
9035824366.00804,6.25005006790161,5.13512707,1.25345623493195,0.78482449054718,1.41011226177216,81.3975609756098,1295.3375,1.51563513618532,204.728356580939
9638728635.0143,7.69612979888916,5.44435787,1.06393671035767,0.758895993232727,1.27858006954193,80.7463414634146,1300.8375,2.9629852819288,214.877680220274
9461776291.79913,6.34542989730835,5.49935484,1.06507515907288,0.935569167137146,1.33850824832916,80.7463414634146,1312.5875,2.37582057760386,215.174600310845
10551030596.7558,7.57927989959717,5.73996449,1.04275786876678,0.976357042789459,1.32573401927948,81.7463414634146,1331.146875,1.1802843636655,210.104726123431
11625848974.8051,7.00420999526978,5.59774208,1.12549698352814,0.846917331218719,1.19122016429901,82.0463414634146,1357.99375,0.310306472181665,204.408609494609
11091483659.6156,5.02398014068604,5.41260624,1.05367743968964,0.864346921443939,1.10639786720276,81.8975609756097,1390.790625,1.10054826378929,214.146711769998
11668015565.8082,5.10766983032227,5.6511178,1.06645977497101,0.68373703956604,0.967930018901825,82.4536585365854,1422.9875,0.642702771527304,207.411603264916
13484541925.7714,4.55917978286743,5.48946762,1.23830723762512,0.70342230796814,1.11081969738007,82.3463414634146,1462.496875,1.36435448150708,203.292213954476
15404393365.2073,4.95746278762817,5.43748474,1.27142131328583,0.547609329223633,1.01952743530273,82.4487804878049,1514.46875,1.15782362451517,187.531694282412
15992378640.0553,4.93738985061646,5.77544117,1.0135281085968,0.210038229823112,0.921010732650757,82.8585365853659,1575.19375,1.6420600176894,210.148707567401
15252609039.0749,5.76572179794312,7.22626591,0.998400986194611,0.342205673456192,0.883519530296326,82.3487804878049,1610.4125,0.638544956776712,226.794411133179
6728208836.22143,2.15821003913879,0.89773965,-1.13399171829224,-0.793573498725891,-0.939481437206268,63.578,3.52780925584554,4.90242727217997,17.2681006444885
7223071097.08417,2.29354000091553,1.08287692,-1.01476144790649,-0.846679747104645,-1.00883817672729,63.911,3.63147278548559,4.12910173783393,16.4147480187084
6592537781.81518,2.55796432495117,1.25234473,-0.589508354663849,-0.932531476020813,-0.873080670833588,64.155,3.72870282332395,3.53436856147332,17.885888092108
6166863896.68677,2.82956600189209,1.41883922,-0.635684847831726,-0.939487814903259,-0.891843855381012,64.485,3.82867953817794,3.25472688117631,14.3820677540846
6398747592.13185,1.94405996799469,1.19934916,-0.748691558837891,-0.762290120124817,-0.745787799358368,64.768,3.93120209566314,1.47171045649995,13.6795061877219
7894764885.82312,1.7844500541687,1.24437451,-0.562930703163147,-0.865797400474548,-0.608239710330963,65.687,4.25327350344426,2.30009262117945,12.6535867504694
8260752385.23089,1.77161002159119,1.34919083,-0.700950503349304,-0.815018534660339,-0.605059206485748,64.532,4.36461045891142,2.3856948845629,11.9724549698055
4663321081.4445,3.76910996437073,1.55006421,0.754748404026031,0.198928251862526,0.944507837295532,71.6634146341463,584.666502463054,4.1992882562281,39.3000504594143
4841310239.63687,3.06089997291565,1.70967305,1.11665415763855,0.328717023134232,1.00008070468903,71.9658536585366,593.409359605911,6.41933372221151,40.1015125053271
5816559038.54545,4.41583013534546,1.69130635,1.00941443443298,0.192945927381516,0.924558162689209,72.1170731707317,597.71921182266,3.92105357558194,37.5883391372732
6578840418.9215,4.31306982040405,1.82723427,0.974532723426819,0.152764663100243,0.899706065654755,72.2658536585366,601.479310344828,4.71037060105879,37.6808257238314
6488743193.07147,4.07819986343384,1.7179749,1.02774882316589,0.219137653708458,0.94124299287796,72.4321951219512,605.051231527094,4.93717004981791,43.3959687541118
7028810680.89077,3.69751000404358,1.64005268,0.780889987945557,0.273244053125381,0.830360054969788,72.4321951219512,607.879802955665,8.91350105650147,42.5130945448345
8150150209.22501,3.18540000915527,1.49295294,0.879288077354431,0.350999236106873,0.851229131221771,72.5707317073171,610.655172413793,8.82729272393297,46.3125882569683
9990356673.73497,3.06307005882263,1.40839171,0.890551447868347,0.440310746431351,0.938418507575989,72.5707317073171,612.867487684729,9.73228317146881,44.6810348723092
9128843109.15588,3.04731011390686,1.60115862,0.707766652107239,0.465923249721527,0.897427082061768,72.8824390243903,614.497044334975,2.51609128145115,42.1326463122937
10003670690.3497,3.55147004127502,2.02170277,0.6402587890625,0.482350140810013,0.887274205684662,72.9673170731707,615.960591133005,2.9323630136986,46.7225525922045
11518413429.9684,3.33207011222839,1.77170992,0.946499407291412,0.463920891284943,0.935304999351501,73.2668292682927,627.142714071107,6.5224925486934,49.755487105182
11668696396.7887,3.41820001602173,1.90073168,0.971312403678894,0.252168297767639,1.02395617961884,73.8634146341464,628.884326489735,3.85216033315983,50.1454805491576
12292974141.4044,3.56775999069214,1.95769048,0.94480174779892,0.252099126577377,0.966420888900757,74.0170731707317,630.409113670506,3.54329573934839,40.571055399834
13074129952.0532,4.81514978408813,2.47630405,0.667965948581696,0.317963987588882,0.948893070220947,74.1943902439024,631.551326990486,3.21769191994676,38.4551402592021
12007291045.6489,4.75847005844116,2.37549067,0.988632321357727,0.223687052726746,0.843326032161713,74.3531707317073,632.388082123185,1.2865497076024,39.7580766823445
12594155464.4136,4.88207006454468,2.5174036,0.999218165874481,0.107061319053173,0.687382340431213,74.3948780487805,632.822734101152,0.977675134718965,38.7242308598881
13713506130.6081,4.87887001037598,2.55904102,0.962364137172699,0.156746864318848,0.668395757675171,74.5146341463415,633.393590385578,3.66699702675925,38.1324710251166
14735695930.9727,4.67447996139526,2.57791424,0.859399259090424,0.186878189444542,0.709945678710938,74.4163414634146,633.739108662994,3.2160538314457,36.4128143697537
14436346979.6355,4.54195022583008,2.91687322,0.801905751228333,0.209806874394417,0.696283936500549,74.2358536585366,633.943415122684,0.405655190309553,35.3707852795747
11408106446.3144,4.35243988037109,3.4760139,0.872974157333374,0.441281765699387,0.890954434871674,74.1770731707317,633.957936905358,2.5808007718283,22.8522039560145
742061329643.37,3.99243998527527,2.01177883,-0.200209870934486,-0.073860302567482,-0.426509559154511,73.569,50.3477157334294,9.49156149435403,4.11513523871077
810666116505.478,4.45495986938477,2.16505718,-0.0583082623779774,-0.250572264194489,-0.349208414554596,74.106,51.9134139252553,5.03072733151295,4.40353076700459
765549967888.647,5.07257986068726,2.4137032,-0.11687808483839,-0.2415871322155,-0.377902716398239,74.274,52.6913454564161,4.54690012118718,4.78841556222651
819459227375.022,4.72670984268188,2.58744621,-0.214082449674606,-0.389334857463837,-0.409910470247269,74.372,53.471443709972,4.68840884843143,4.95824413938846
917571853345.583,4.84568977355957,2.46497631,-0.445820868015289,-0.344179540872574,-0.382989525794983,74.376,54.2413138197999,3.98805714597437,4.99126455121886
1020265057698.51,4.69992017745972,2.4219811,-0.636888444423676,-0.325125187635422,-0.472546279430389,74.331,54.9843308727076,3.62946762439132,4.75506542127763
1102355554788.94,4.69050979614258,2.52675939,-0.729851603507996,-0.341457366943359,-0.542932212352753,74.238,55.7128388075825,3.96684905458235,4.93065457327939
1161553459894.8,4.82006978988647,2.61655521,-0.804012358188629,-0.309849888086319,-0.689283549785614,74.152,56.4235134648525,5.12498274575896,4.98897425308761
943437415098.633,5.18794012069702,2.86067653,-0.686627805233002,-0.365960121154785,-0.56286883354187,74.119,57.1256606394197,5.29735584228856,5.46659472251354
1105424238889.37,5.15922021865845,2.8809936,-0.726463437080383,-0.439748138189316,-0.552031338214874,74.19,57.8885264538697,4.15672722680174,4.96750002878266
1229013703255.77,5.10564994812012,2.91415977,-0.667768597602844,-0.474737763404846,-0.549887716770172,74.365,58.7208935415006,3.40737824605742,5.03977219341953
1255110424741.85,5.10309982299805,3.00721955,-0.662454187870026,-0.484527587890625,-0.53518009185791,74.574,59.5467522312817,4.11150981070289,5.1224102949526
1327436290360.97,4.69605016708374,3.12253189,-0.714223802089691,-0.591520249843597,-0.549149870872498,74.739,60.3362668792922,3.80639069747204,5.25744718015974
1364507717463.67,5.25747013092041,2.89231014,-0.853918790817261,-0.84264999628067,-0.406367480754852,74.797,61.0899904832943,4.01861608078679,5.5893486913921
1213294467527.59,5.22942018508911,2.98734331,-0.801780104637146,-0.888690233230591,-0.454451054334641,74.682,61.8070922606034,2.72064064964023,6.33248234318296
1112233497399.12,4.90681982040405,2.84779787,-0.633718132972717,-0.850071728229523,-0.580000638961792,74.412,62.5114951516243,2.8217078474766,7.08356042577705
1190721475958.84,4.51821994781494,2.75801349,-0.806073427200317,-0.951904118061066,-0.585919916629791,74.138,63.1905439954731,6.04145724018986,7.37001463581848
1256300182983.65,4.2542200088501,2.67172027,-0.673981010913849,-0.948684394359589,-0.641823947429657,74.015,63.7947791867075,4.89935015356551,7.33202745360092
1120741118380.27,4.62572002410889,3.30063844,-0.791369318962097,-0.921504735946655,-0.646558284759521,70.133,64.8156084261426,3.39683415570007,6.06532388213275
327248700.0,11.7192287445068,2.57380128,1.15086984634399,-0.124001890420914,0.0326781161129475,71.398,154.617142857143,5.01850353045616,35.0801087979876
317214400.0,12.3438835144043,2.76707244,1.102858543396,-0.179917350411415,0.12053008377552,71.499,155.155714285714,1.75232737350762,36.079572680181
319271200.0,12.2281684875488,3.33988428,0.984550714492798,0.812802195549011,-0.244236752390862,71.529,155.748571428571,0.650284891767944,35.9941015663173
1288429391.79951,4.48639011383057,2.90143156,-0.428261280059814,-0.623196244239807,-0.468696683645248,66.417,101.844482362364,31.2993015817785,30.0761533745188
1661818168.4226,5.4979100227356,3.54672813,-0.156634762883186,-0.980350196361542,-0.62615978717804,66.938,101.381934046035,5.30124390261596,29.3642234314474
1980907434.76826,5.42489004135132,3.2140553,-0.131324723362923,-0.884173095226288,-0.539445102214813,67.419,101.132058382973,11.7460792058233,29.0674864404939
2598249555.89984,6.77103996276855,5.30847454,-0.219342857599258,-1.03957557678223,-0.367069929838181,67.861,100.846989588049,12.5242768428227,28.3367699737762
2988342907.03096,7.16270017623901,5.03950357,-0.401479870080948,-0.67262589931488,-0.351528733968735,68.169,100.566888293243,11.9591837222126,29.1726895848826
3408255450.5509,7.49899005889893,5.19462681,-0.369664698839188,-0.643211901187897,-0.517649948596954,68.479,100.287778048526,12.777755783035,30.1139399581713
4401173151.93767,8.29337024688721,5.62990999,-0.0149540305137634,-0.660764515399933,-0.506612956523895,68.947,100.055661920841,12.3671668414302,31.2582566626427
6054824248.24221,8.23727035522461,5.27913141,-0.267933160066605,-0.634429693222046,-0.424041241407394,69.394,99.8653879625439,12.783047261882,29.8804709405931
