GDP_per_capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
5450.497068533,North Macedonia,01-01-2017,50.198255353,39.710150674,25220,619,25.001263332,-0.328184038,0.156132147,99.994316101,19,,7436.2,10526.33717,82.256225218,1.351618897,3.695885564,,0.354389995,,17.161113591,27.996704709,-0.017362699,0.268339157,0.534,,,65.03625,74.51682418,,0.895041407,11307067069.6658,-0.258881122,0.225671411,-0.308716685,0.160252601,0.443400621,0.225497812,,3.75674939,41.6,34.2,10.5,9.8,75.953658537,2074502,876519,-0.138933003,0.128849939,1.467817973
6108.739170443,North Macedonia,01-01-2018,50.118953212,39.710150674,25220,619,25.858982859,-0.392472923,0.161542192,99.8,20.87,,6950.6,10011.07466,82.324226804,1.458312985,2.098377491,,0.363669991,,17.574936318,27.845048895,0.055876434,0.268431872,0.535392046,,,70.14875,79.16775519,2.7,0.943108733,12683068114.2388,-0.211983711,0.223669991,-0.307711989,0.152653918,0.515392661,0.226465672,,3.75730491,41.1,33,10.3,9.5,76.648780488,2076217,872779,-0.025981188,0.132287949,1.182877050
6070.388053583,North Macedonia,01-01-2019,50.158604282,39.710150674,25220,619,25.860470669,-0.456622541,0.158418223,100,17.05,,7956.1,10891.85905,82.343140365,0.766439573,4.700387849,,0.367830008,,17.083281080,29.687235027,-0.123897232,0.249197260,,17,6.4,72.03875,81.41288276,,1.159116286,12606338448.547,0.008093261,0.237725616,-0.305708945,0.148989514,0.441836089,0.219686836,,4.25745583,39.9,33.5,9.6,9.8,76.602439024,2076694,867892,-0.019215655,0.125338927,1.135194043
88163.208593142,Norway,01-01-2010,2.754049348,33.134014522,365244,1414,20.073058803,2.077252150,0.174142480,100,56.71,24890.924010462,40116.4,50072.21256,13.386262334,2.418906395,,,1.641199946,,26.743766963,34.725109976,1.873542428,0.227385253,0.770567060,,,,93.39,3.93,1.507627955,431052143940.438,1.332311511,0.239330947,1.889875770,0.157016754,1.511984587,0.235530734,6.710420132,7.54125357,14.9,25.7,12.6,8.5,80.997560976,4889252,1021756,1.595087767,0.143270001,0.593078447
101221.813476644,Norway,01-01-2011,2.735157867,33.155370109,365244,1414,17.691823517,2.142632484,0.161730811,100,56.71,23510.383825202,39071.3,48984.39785,13.561038648,1.284951588,,,1.617140055,,27.551941704,34.141787924,1.831712365,0.222375244,,,,,93.48998265,,1.442527551,501360549669.404,1.337976933,0.238522351,1.864178061,0.144138634,1.602969527,0.218365118,6.414909840,7.41967487,14.5,25.3,12.2,8.4,81.295121951,4953088,1017612,1.626358032,0.137023911,2.240812216
102175.919298374,Norway,01-01-2012,2.718182913,33.176725696,365244,1414,19.302805622,2.247982264,0.147699594,100,57.68,24070.985915718,38770.1,48622.79297,13.740329752,0.696864111,,,1.610530019,,26.872543229,33.728975603,1.899935484,0.219052508,,,,,94.64997805,3.68,1.393189996,512777309840.997,1.327469826,0.219665527,1.951031089,0.152665079,1.539739251,0.225645676,7.327660084,7.43971157,13.7,25.7,12,8.4,81.451219512,5018573,1010038,1.728163242,0.131551519,0.537949766
103553.840134417,Norway,01-01-2013,2.703590045,33.209086605,365122.96,1414,19.957991229,2.286827564,0.146726087,100,57.24,23806.884881024,39627,49358.48472,13.912088684,2.120486204,1.752027631,,1.642160058,,25.010136442,34.193315611,1.877188206,0.216085732,,,,,95.0534,,1.405252181,526014468085.106,1.352091908,0.225787356,1.970936894,0.152515039,1.657411098,0.222408786,7.439060211,7.59215212,14.1,26.4,11.6,8.1,81.751219512,5079623,1001397,1.737975121,0.128818423,0.905392666
97666.695183875,Norway,01-01-2014,2.702652366,33.231810861,365108,1414,21.310957302,2.222894669,0.140568689,100,56.32,22999.934595128,39643,49413.87239,14.070444909,2.041702867,3.943147373,,1.703690052,,23.412031719,35.606317462,1.822098970,0.228570014,,,,,96.3,3.958243,1.462279428,501736471832.848,1.119958520,0.192247406,2.024377823,0.164148554,1.640582204,0.228099748,7.644030094,7.97019482,13.5,26.8,11.5,7.9,82.1,5137232,991897,1.684117794,0.140035927,0.564430358
74809.965804990,Norway,01-01-2015,2.700041376,33.245643988,365190.7,1414,22.907171088,2.200422287,0.142918810,100,57.28,,40288.8,50089.67668,14.207938483,2.171136654,6.486376482,,1.923499942,,22.088548816,38.151219913,1.834049106,0.227968276,,,,,96.81032569,,1.498123273,388159512245.53,1.145620108,0.196433380,1.975319505,0.159206986,1.594650984,0.218712881,7.523349762,8.66388416,15,27.5,11.3,7.8,82.304878049,5188607,981114,1.687934279,0.142727703,0.462395984
70867.360997075,Norway,01-01-2016,2.693886082,33.271099733,365145.73,1414,24.211630856,2.149371624,0.148576990,100,58.37,,39578.4,49555.44922,14.335424380,3.550000000,4.743909446,,2.032870054,,21.960375926,39.738578033,1.833029032,0.219070241,,,,78.822083333,97.29820367,3.732163,1.617343836,370956547619.048,1.181620955,0.203295976,1.995051384,0.172545359,1.686348915,0.227201536,7.984449863,9.04278946,15.3,28.5,11.3,7.8,82.407317073,5234519,969171,1.664896011,0.140228122,0.515602760
76131.838403276,Norway,01-01-2017,2.698027788,33.294533623,365123,1414,22.498338504,2.190474987,0.135357782,100,59.52,,39174.9,49218.35839,14.452576255,1.875100596,-1.032961377,,2.081670046,,22.290040363,38.694647743,1.944123149,0.221605092,0.771,,,82.61625,96.3576013,,1.705153286,401745275035.261,1.150700212,0.209813088,1.980092645,0.162464306,1.805092454,0.220789850,7.845980167,8.78095436,16,27,10.7,7.7,82.609756098,5276968,956662,1.694413662,0.141384438,0.530565047
82792.842711331,Norway,01-01-2018,2.701337686,33.317265028,365108,1414,21.747013532,2.050117016,0.144558311,100,59.74,,38571.5,48529.45976,14.548889644,2.764831345,-3.575996030,,2.034820080,,23.313605927,37.129454079,1.845162034,0.221195087,0.768534839,,,90.1625,96.49165799,3.7,1.715297375,439788625883.8,1.120635986,0.208318025,1.922187686,0.155484006,1.784188271,0.222046480,7.595630169,8.59087181,16.2,27.6,10.4,7.7,82.758536585,5311916,942971,1.708544374,0.143136814,0.470604180
76430.588947334,Norway,01-01-2019,2.695892017,33.339906983,365094,1414,23.371557378,2.033835888,0.159963563,100,60.6,,37661.6,47609.66673,14.647997502,2.167730033,3.805170871,,2.135999918,,23.283004401,38.562087687,1.827783585,0.242204189,,9,,90.09375,98.00000439,,1.843735378,408742840909.091,1.141986489,0.223971575,1.941097736,0.162563086,1.797894001,0.224274337,7.864560127,9.0311842,16.1,27.7,10.2,7.6,82.958536585,5347896,929678,1.653071284,0.135886550,0.523532946
1011.597180177,Pakistan,01-01-2010,45.716583645,5.310463367,770880,494,6.988981968,-1.089610696,0.157780245,87.122726440,47.4,408.002904618,140378.6,323172.4462,252.250023350,12.938870563,3.123155872,1.49535,,,,,-0.775662661,0.193452537,,,,,8,2.53,3.423690973,196709621849.586,-2.675933123,0.243547097,-0.737805545,0.140702769,-0.613358259,0.159105733,2.286870003,0.52213751,44.7,28.8,32.109,7.599,64.436,194454498,126401257,-0.798651278,0.113881908,6.783077859
15185.972481380,Panama,01-01-2017,29.722072315,57.313545602,74120,2928,28.948997778,-0.613254488,0.131310165,93.7,23.6,,10136.4,17283.27162,55.262587696,0.875585919,4.951297775,,0.147180006,,9.995948999,14.418068214,0.028048655,0.222123206,0.532,,,52.617916667,59.9506309,,,62202700000,0.380333245,0.213935792,0.007294163,0.163181841,0.425250947,0.205978915,2.977041245,4.5744648,19.1,49.9,19.317,4.947,77.795,4096063,1336750,0.519499063,0.127469704,9.228373685
5759.042197892,Paraguay,01-01-2016,42.119657689,43.627309338,397300,1130,9.985334098,-0.762674689,0.157835543,98.4,62.49,,7192.6,47413.73092,15.773005286,4.086822806,13.386599075,,0.116760001,,9.559063337,15.421614390,-0.821773171,0.209278926,,,,54.357083333,53.40412748,2.561337,0.950953302,36089700222.9461,0.134470806,0.210856497,-0.690513730,0.181706473,-0.229902908,0.223844677,3.434979916,3.14797997,34.28,47.9,22.263,5.398,73.534,6266615,2442351,-0.063116975,0.130896494,10.675619080
6136.058301495,Paraguay,01-01-2017,42.091970803,42.638484772,397300,1130,10.691947621,-0.750454783,0.138942659,99.3,60.12,,7920.9,49749.92728,15.996486282,3.602477413,14.509388614,,0.148880005,,9.956474414,14.466146852,-0.841677308,0.208990946,0.533,,32.4,57.080833333,61.07575622,,0.892663231,38997129473.5558,-0.002856044,0.219212145,-0.669473231,0.172566637,-0.248081043,0.215175807,3.090620756,3.02672791,30.55,48.5,21.962,5.445,73.644,6355404,2459541,-0.043700598,0.131425172,8.512440751
6242.961454179,Paraguay,01-01-2018,42.303397936,41.935388875,397300,1130,10.337792034,-0.870616138,0.141563103,99.6,59.24,,8360.1,48376.14553,16.217790083,3.975610157,13.492962636,,0.146840006,,10.075058577,16.130484406,-0.604826033,0.212409139,0.527505994,,,58.972083333,64.99354302,2.78,0.961156153,40225448340.6322,-0.086801514,0.217243075,-0.602721274,0.161185265,-0.089519158,0.214424282,3.296195984,3.02979112,29.57,46,21.664,5.569,73.568,6443328,2475204,0.031939447,0.134523973,7.713405246
5807.838794080,Paraguay,01-01-2019,42.308431915,41.232318147,397300,1130,11.190112499,-0.893414497,0.153941229,99.7,60.09,,8101.6,49371.36829,16.436008054,2.757097276,12.053326067,,0.137510002,,9.995756075,20.350230128,-0.576705813,0.225115269,,125,,61.05625,68.51762842,,0.973840384,37925338329.1494,-0.018059423,0.234910250,-0.568127096,0.163800389,-0.137215763,0.212580502,3.489830256,3.32046843,26.75,45.7,21.281,5.636,73.621,6530026,2489311,0.052992310,0.127679795,8.483885938
5353.348064563,Paraguay,01-01-2020,42.308431915,40.529222250,397300,1130,7.440585863,-0.857943475,0.166852817,99.7,61.44,,7575.7,50784.02825,16.659187012,1.767515924,11.089000085,,0.156969994,,9.514999286,18.472798697,-0.565058231,0.248580188,0.528180063,,,64.84375,73.95751114,,1.027573427,35432178068.1814,0.016684934,0.237614140,-0.428430766,0.161023811,-0.139662296,0.233334079,3.936150074,4.11691141,24.93,43.5,20.946,5.916,73.182,6618695,2502992,0.046724774,0.133094653,7.267293628
12504.250185609,Poland,01-01-2010,47.175786862,30.459057072,306280,600,13.561584865,0.513736725,0.123825110,100,9.49,3797.092295587,313739.1,377248.2243,124.209200731,2.580693703,,,0.726189971,,16.620978717,36.915840286,0.630121887,0.208492503,0.701440930,,,,62.32,3.44,1.847852155,475696613935.595,1.017330050,0.239330947,0.712359011,0.132557839,1.023158789,0.177897826,5.107059956,4.57513046,27.8,33.2,10.9,9.9,76.246341463,38042794,14877776,1.037611127,0.129300565,0.994886877
13776.388362433,Poland,01-01-2011,48.261110930,30.523462757,306230,600,13.781952337,0.562475681,0.120308526,100,10.44,3879.542093812,310593.6,373328.3673,124.296296901,4.239401496,,,0.752210021,,16.780131317,35.061188524,0.596360862,0.204298556,,,,,61.94999897,,1.803183618,524374183218.309,1.072062969,0.238522351,0.794908702,0.124801762,0.958582044,0.167996213,4.861020088,4.43206882,27.2,33.2,10.2,9.9,76.695121951,38063255,14928409,1.027627707,0.125553444,1.092674120
13010.755586842,Poland,01-01-2012,47.446280452,30.583893932,306220,600,14.559684138,0.659753621,0.116355352,100,10.91,3899.176642278,303351.4,366348.324,124.300058781,3.560371517,,,0.889970005,,16.099567258,35.261998377,0.657871425,0.201146349,,,,,62.30999727,3.43,1.814676770,495230523665.901,1.049478650,0.219665527,0.817868531,0.127773553,0.996395767,0.181642860,4.861599922,4.34607458,26.7,33,10.1,10.1,76.746341463,38063164,14976333,1.064275742,0.120534480,1.058875730
13558.341131422,Poland,01-01-2013,47.059207733,30.644329055,306210,600,14.899703127,0.645880938,0.120586522,100,11.41,3938.255207728,298304.4,360557.2136,124.229110741,0.991982606,,,0.884829998,,15.747739745,36.075738931,0.659764290,0.193529874,,,,,62.8492,,1.798449936,515761954074.157,0.973354995,0.225787356,0.839548349,0.131069943,1.052614570,0.182338491,5.021240234,4.50933599,25.8,33.1,9.7,10.2,77,38040196,15014846,0.998138905,0.119933404,0.790004961
14181.948681735,Poland,01-01-2014,47.108004834,30.705770927,306190,600,15.363197858,0.682209432,0.119818322,100,11.58,3971.799761311,285730,347384.6849,124.144273164,0.053821313,,,0.950760007,,15.715720543,35.262151349,0.769473612,0.204176322,,,,,66.6,3.493829,1.919036760,539080475073.719,0.842940807,0.192247406,0.871664524,0.137211248,1.063315392,0.190162286,4.966569901,4.46653366,24.7,32.8,9.9,9.9,77.602439024,38011735,15051507,1.105138183,0.127937168,0.743872657
12560.051419682,Poland,01-01-2015,46.934909697,30.765211143,306190,600,15.987255369,0.694760025,0.118980803,100,11.87,,289077.4,350541.6712,124.061569614,-0.874125874,,,1.004230022,,15.709900243,34.337984877,0.741432786,0.206030563,,,,,67.99698716,,2.140545830,477111287969.227,0.862319052,0.196433380,0.803561628,0.137024984,0.954634428,0.185423762,4.817009926,4.43370008,23.4,31.8,9.7,10.4,77.451219512,37986412,15088963,1.039753795,0.129966795,0.772958969
12378.811764178,Poland,01-01-2016,46.944707535,30.814200333,306190,600,17.531849838,0.759663045,0.123382360,100,11.34,,299802.4,361341.4439,124.008253045,-0.664767331,,,0.968209982,,16.320590544,35.031364582,0.652008235,0.200039595,,,,81.719583333,73.3007041,3.425877,1.949217707,470024559642.469,0.496157646,0.203295976,0.593977213,0.153430045,0.906232059,0.188440174,4.659110069,4.49653816,21.9,31.2,10.1,10.2,77.851219512,37970087,15120448,0.844191015,0.125633404,0.674761863
13815.499946376,Poland,01-01-2017,47.232110781,30.853391685,306190,600,18.244659169,0.698802173,0.114062227,100,11.13,,312769.9,374716.3482,124.023730363,2.075935537,,,1.037850022,,16.854095786,34.496775762,0.550634861,0.200046286,0.747,,,82.584166667,75.98536595,,1.901659981,524641206566.631,0.509755135,0.209813088,0.399381787,0.143238366,0.804988325,0.197260484,4.574649811,4.51487017,19.5,29.7,10.6,10.6,77.753658537,37974826,15150057,0.775981009,0.110909998,0.744819766
15504.508937071,Poland,01-01-2018,47.398504099,30.894601039,306170,600,18.908935123,0.623056650,0.123989016,100,15.05,,311754.9,372925.7055,124.031583761,1.812951565,,,1.206099987,,17.355182633,33.379167517,0.546931207,0.200347409,0.760222197,,,88.559583333,77.54173454,3.54,2.044800250,588779850758.053,0.480340898,0.208318025,0.376462787,0.137300074,0.874214768,0.197632849,4.605060101,4.49809456,18.9,30.2,10.2,10.9,77.602439024,37974750,15167875,0.710193098,0.114200450,0.708695945
15700.013579674,Poland,01-01-2019,47.443729378,30.939858221,306110,600,19.113393257,0.610989213,0.132180512,100,15.62,,294948.3,355380.9081,124.025595374,2.227478809,,,1.323349953,,17.336481840,34.194089383,0.512944579,0.207311600,,40,1.2,89.070833333,80.43590688,,1.975095390,596058473058.766,0.550631166,0.223971575,0.390535206,0.139356866,1.013511658,0.195965901,4.678810120,4.60206556,18.2,28.8,9.9,10.8,77.904878049,37965475,15172143,0.671857715,0.113260478,0.657252098
15816.820402138,Poland,01-01-2020,48.126612877,30.977035900,306130,600,17.852579584,0.618777275,0.137092009,100,16.14,,279223.8,338383.8449,123.800574919,3.374469726,,,1.386080027,,17.477815536,40.940474113,0.324414283,0.220126405,0.753088593,,,89.240416667,83.18488715,,2.229140786,599442783598.064,0.491565287,0.226481333,0.520833731,0.136636123,0.850681961,0.208771586,4.852650166,4.66816568,17.3,28.5,9.4,12.6,76.5,37899070,15143331,0.615272820,0.103270337,0.692197000
8397.809173115,Romania,01-01-2010,61.534449033,28.319930450,230050,637,11.043426468,-0.352394611,0.123825110,97.096694946,24.08,2550.863291419,77601.9,106101.8782,88.010741143,6.091416686,7.706709952,6.861666667,0.446660012,34.135837255,16.242680716,34.837692748,-0.112342447,0.208492503,0.599882483,,,,39.93,2.84,1.226976607,170029359010.667,0.273600399,0.239330947,0.106409565,0.132557839,0.672567010,0.177897826,3.417170048,4.606637,41.5,35.5,10.5,12.8,73.458536585,20246871,9348183,0.432130426,0.125552282,1.308075928
9560.159425309,Romania,01-01-2011,60.746404831,28.640535257,230170,637,11.359599342,-0.333498508,0.120308526,97.430084229,21.1,2639.033433779,84049.5,110692.839,87.533249337,5.789253288,7.838811555,4.81,0.474590003,37.247733451,17.216303110,33.656418484,-0.194315672,0.204298556,,,,,40.00999678,,1.235568669,192613579705.885,0.186090663,0.238522351,0.104707606,0.124801762,0.687459826,0.167996213,2.913759947,3.52538133,40.9,35.9,9.7,12.5,74.409756098,20147528,9275922,0.376137167,0.122662872,1.013833386
8930.729911650,Romania,01-01-2012,59.703504043,28.994800452,230020,637,12.393355444,-0.381443471,0.116355352,97.765342712,21.53,2604.243137476,81843.8,108406.7203,87.201265107,3.334922677,7.250336431,5.060416667,0.462399989,40.388242640,17.157213940,32.297281353,-0.169484630,0.201146349,,,,,45.87999425,3,1.173925228,179132893143.417,0.082341559,0.219665527,0.092900537,0.127773553,0.564533114,0.181642860,2.823220015,3.63839698,43.2,36.5,10,12.7,74.412195122,20058035,9231911,0.318529606,0.118001364,1.052782230
9497.206475612,Romania,01-01-2013,60.448637134,29.329113594,230030,637,15.733151000,-0.300762177,0.120586522,98.098632812,23.07,2494.533918230,72090.6,99156.94285,86.874290310,3.984712355,9.007634943,5.630833333,0.390240014,43.882700665,17.761460563,32.027291198,0.135365903,0.193529874,,,26.4,,49.7645,,1.292230767,189789258566.244,0.179133072,0.225787356,0.190192178,0.131069943,0.634414732,0.182338491,3.068000078,4.10288525,41.9,36.9,9.4,12.4,75.063414634,19983693,9205089,0.311523497,0.117903799,1.086385270
10031.342152670,Romania,01-01-2014,60.109527121,29.658240612,230080,637,16.697797658,-0.223876476,0.119011506,98.426895142,24.31,2584.411787264,71539,98499.64262,86.530680633,1.068309877,6.641973735,4.605,0.382079989,46.269343634,17.939831634,32.442989467,0.225672603,0.204176322,,,,,54.08,3.261155,1.347663784,199713780259.318,0.049136128,0.192247406,0.242191851,0.137211248,0.600805342,0.190162286,3.125080109,3.96122551,40.3,36,10,12.8,74.909756098,19908979,9178039,0.428146094,0.124685392,1.625338436
8976.954489265,Romania,01-01-2015,60.231223922,29.993741307,230080,637,17.168567301,-0.170360878,0.118749820,98.761360168,23.67,,73314.4,100784.118,86.124895688,-0.594156437,3.392005094,4.304166667,0.487960011,45.169915216,18.918308999,33.013811365,0.099358559,0.206030563,,,,,55.76315563,,1.450718244,177883883008.747,0.181799337,0.196433380,0.204612628,0.137024984,0.568357587,0.185423762,3.106950045,3.85599756,37.4,35.9,10.2,13.2,74.912195122,19815616,9137575,0.486150950,0.127105325,1.702997361
9404.381259295,Romania,01-01-2016,58.766515994,30.115829277,230080,637,17.833921812,-0.177830175,0.123382360,99.1,24.4,,71585.2,99274.84313,85.632245306,-1.544796668,3.009005202,3.293333333,0.488640010,47.279933000,17.112125198,32.225304487,-0.067930534,0.200039595,,,,,59.50395129,2.99312,1.427704541,185287630540.431,0.266823202,0.203295976,0.453534782,0.153430045,0.566330016,0.188440174,3.025599957,3.91185784,38.8,34.4,10.4,13.1,75.209756098,19702267,9082745,0.540918291,0.122539222,1.545624720
10727.970863318,Romania,01-01-2017,58.144993046,30.115829277,230080,637,19.006774874,-0.141028062,0.114062227,100,23.35,,74208.1,102254.6223,85.138712622,1.339021211,0.871983736,3.034562326,0.506929994,44.327074632,15.586663859,31.596767900,-0.084609196,0.200046286,0.601,,,70.455,63.74728218,,1.733755102,210147163769.848,0.048513539,0.209813088,0.435917228,0.143238366,0.432973146,0.197260484,3.118200064,4.04785347,35.7,36,10.8,13.4,75.309756098,19588715,9023346,0.598600209,0.109447315,1.294491613
12494.423578965,Romania,01-01-2018,58.301460362,30.115829277,230080,637,19.007687216,-0.226688460,0.123989016,99.822654724,23.03,,75190.2,103464.5622,84.639994784,4.625484431,0.561074218,2.540123706,0.497289985,42.562104130,14.383354677,32.540170121,-0.177010819,0.200347409,0.594410121,,,76.499166667,70.68127793,3.12,1.791444235,243316029944.056,0.036215875,0.208318025,0.367517263,0.137300074,0.406415403,0.197632849,3.319180012,4.43120813,32.5,35.8,10.8,13.6,75.358536585,19473970,8958416,0.533273637,0.112149946,1.275068939
12957.999114222,Romania,01-01-2019,60.092141864,30.115829277,230080,637,20.270005487,-0.236526757,0.132180512,100,23.54,,73942.8,101844.4251,84.195271210,3.827854326,0.333636642,2.983333333,0.476159990,43.205296398,14.560555205,33.473125357,-0.215014026,0.207311600,,55,21.9,77.507916667,73.65747575,,1.835598714,251017797625.017,0.542171180,0.223971575,0.415537626,0.139356866,0.443314433,0.195965901,3.566950083,4.60021067,31.2,34.8,10.3,13.4,75.607317073,19371648,8894686,0.515154064,0.111259826,1.249730399
13047.456656399,Romania,01-01-2020,56.715055633,30.115829277,230080,637,17.317143129,-0.098242842,0.137092009,99.995216370,24.06,,68664,95744.39542,83.732832058,2.631073112,2.283259706,2.916254562,0.465380013,57.110622101,14.184286271,37.863684235,-0.286919236,0.220126405,0.584187865,,,84.457916667,78.45526895,,2.009504298,251362514349.697,0.508895397,0.226481333,0.368579715,0.136636123,0.346217543,0.208771586,3.589260101,5.02272987,30.4,34.6,10.3,15.5,74.253658537,19265250,8824640,0.585220873,0.103270337,1.445321693
594.160254467,Rwanda,01-01-2010,77.908390758,10.741791650,24670,1212,15.759627977,0.365169644,0.176127702,9.7,90.47,,703.68,4890.541827,417.877219295,-0.246128693,13.386904315,10.53625,,,,,-0.158439070,0.196730897,,,,,8,2.04,1.216792682,6125216482.26839,-0.272093862,0.273786128,-0.330831766,0.143937618,-0.239782363,0.159789994,4.631309986,2.0403583,44.4,47.2,34.836,8.068,62.54,10309031,8563300,-1.327171206,0.116107762,2.822767727
704.485625539,Rwanda,01-01-2013,80.259424402,10.863396838,24670,1212,15.286451166,0.625127435,0.170613259,15.2,88.47,,903.69,5124.304081,449.993919741,5.924268680,14.245428609,8.390621574,,,,,-0.026739789,0.172446832,,,,,9,,1.054885285,7820741499.0814,-0.110951617,0.242341712,-0.146716297,0.136679783,-0.030156894,0.182088539,4.742139816,2.17317319,32.9,45.1,32.407,7.285,64.426,11101350,9220004,-1.211103320,0.111865781,3.233841075
728.869618913,Rwanda,01-01-2016,81.272800973,11.025537090,24670,1212,20.992541629,0.618455648,0.170101255,29.37,85.5,,1148,5704.471848,483.619740576,7.174343020,11.675349459,11.250069732,0.649439991,,14.414827416,18.457980399,0.013704088,0.176389962,,,,60.122916667,14.6,2.986229,1.240506791,8696069807.42495,-0.066518664,0.219450057,0.096975163,0.165052712,0.011626933,0.176588982,3.434789896,2.23370934,28.7,43.7,31.659,6.49,65.737,11930899,9895965,-1.154162645,0.128278241,3.285586305
6755.073674616,Serbia,01-01-2013,39.917676652,31.064692431,87460,,17.935950368,-0.327525735,0.132197544,99.92,20.03,4444.222970766,46472.5,63190.29773,81.913240338,7.694263629,,,0.683669984,,20.838738434,40.794312070,-0.178427875,0.213306382,,,32,,53.45036418,,1.900659932,48394239474.6762,-0.075638093,0.228019789,-0.298619896,0.136174291,-0.062624700,0.188985437,,5.57435799,42,39.5,9.2,14,75.185365854,7164132,3190260,0.285488486,0.118111067,1.837002261
6600.056211292,Serbia,01-01-2014,40.091470386,31.079624971,87460,,20.136067056,-0.247089490,0.131587863,99.660797932,23.25,4271.744666911,38980.7,55198.86327,81.529567802,2.082447939,,,0.723089993,,21.970141400,42.694866082,0.002235855,0.232782915,,,,,62.07508046,2.962556,1.940768764,47062202418.8864,0.184110776,0.196386188,-0.094555423,0.142986476,0.181434169,0.197846994,3.926980019,5.38649607,42.6,40.5,9.3,14.2,75.336585366,7130576,3167188,0.212628603,0.124897428,1.564165239
5588.979443588,Serbia,01-01-2015,39.801051909,31.094557512,87460,,21.861140021,-0.318084389,0.133491591,99.9,21.24,,45410.1,61517.8547,81.127178139,1.392358220,,,0.810899973,,22.355213287,40.669267612,-0.001533472,0.232511222,,,,,65.3170254,,1.826086336,39655949731.3816,0.234833032,0.201144516,-0.075846530,0.144987211,0.136262819,0.193548530,3.786400080,5.08387613,41.7,40.5,9.3,14.6,75.287804878,7095383,3143538,0.231072277,0.127311558,1.329876364
5765.203352480,Serbia,01-01-2016,39.515206952,31.101989481,87460,,22.383255813,-0.382535666,0.138142213,99.947395325,20.91,,46635,62973.06836,80.703430139,1.122313974,,,0.838220000,,23.289915058,39.214114296,-0.038201619,0.219929546,,,,69.104166667,67.05684137,2.762577,1.745155727,40692661657.284,0.133281603,0.206087306,-0.126964137,0.164538860,0.024931239,0.196718767,3.634700060,4.87050915,38.5,38.8,9.2,14.3,75.687804878,7058322,3119072,0.199925393,0.122665294,1.548052070
6292.546549001,Serbia,01-01-2017,39.092156414,31.121198262,87460,,24.468145939,-0.435451537,0.126261637,100,20,,47342.6,63354.39643,80.275074320,3.131062486,,,0.872380018,,24.068038299,37.608436820,0.073266089,0.222182781,0.755,,,73.737083333,70.33083553,,1.837507527,44179075778.9267,0.083367333,0.213935792,-0.179856867,0.152046159,-0.046573337,0.205978915,3.710160017,4.72497892,36.7,36.2,9.2,14.8,75.539024390,7020858,3093250,0.117243886,0.124306582,1.152061386
7252.403667672,Serbia,01-01-2018,39.606677338,31.122798994,87460,,25.877367229,-0.396321565,0.135491610,99.991905212,21.05,,46192.4,61655.12499,79.837685799,1.959840763,,,0.918910027,,23.598187044,36.684309984,0.074625514,0.224906608,0.759485483,,,75.285416667,73.36070915,2.84,1.614937596,50640662859.4987,0.005221334,0.212307975,-0.170304462,0.144306988,0.099695772,0.206044436,3.582319975,5.06508875,34.3,35,9.2,14.6,75.890243902,6982604,3065922,-0.014971706,0.127507299,1.412463959
7417.206608369,Serbia,01-01-2019,39.560942145,31.125314429,87460,,27.913690627,-0.449989259,0.146152630,99.8,21.53,,46030.1,62153.38565,79.410416190,1.849229845,,,0.886669993,,24.049734928,37.373421868,-0.016627260,0.233657479,,44,92.8,75.792916667,77.41677362,,2.214419083,51514242938.6734,-0.078094110,0.229520440,-0.143760264,0.146527514,0.097264789,0.203257471,3.616470098,5.05642891,31.7,34.5,9.3,14.6,75.936585366,6945235,3037846,-0.046880811,0.121714629,1.189019593
7733.803468938,Serbia,01-01-2020,41.408015222,32.377809490,84090,,24.190768601,-0.451218128,0.149973631,100,26.01,,46324.3,62883.94612,82.044547509,1.575532901,,,0.905579984,,23.488566160,44.544717738,-0.042799097,0.256462783,0.676606357,,,81.192083333,78.36804864,,2.101333618,53356484591.4378,-0.170778826,0.232469827,-0.122738957,0.142738119,0.080396354,0.221013695,3.562210083,5.30452394,29.8,35,8.9,16.9,74.478048780,6899126,3004845,-0.120646119,0.125125065,1.141613871
16411.921117428,Seychelles,01-01-2018,3.369565217,73.260869565,460,2330,154.057143885,0.860554039,0.197823763,100,1.23,,602.3,761.134384,210.352173913,3.702918391,10.090589720,7.121790198,,,32.480170129,35.154624458,0.633342147,0.244124666,0.630557179,,,48.300416667,70.1,,1.314418393,1588050311.16454,0.673826814,0.230162203,0.281118184,0.182611436,0.019313708,0.283440769,4.039305210,3.68128753,31.99,32.1,17.1,8.4,72.841463415,96762,41907,0.192555249,0.157187715,8.729304274
