country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita,year
Malaysia,2019-01-01,26.0873535230558,58.3295997565059,328550.0,2875.0,23.2213680185054,0.233307585120201,0.142306566238403,100.0,5.59,,244882.0,302134.912,99.8448333586973,0.662891865764413,4.80161718618398,,,52.4213502119727,11.9363488299347,17.3574598059896,0.967821717262268,0.220525190234184,,12.0,13.5,71.0504166666667,84.18714501,,0.894622791765709,365177721021.516,0.146066397428513,0.20880027115345,0.491362243890762,0.156147494912148,0.547572374343872,0.195965901017189,3.97953963279724,2.00904131,,,15.58,5.253,75.76,32804020.0,7673844.0,-0.0478364825248718,0.121526949107647,0.945006144750036,11132.102742941748,2019
Maldives,2019-01-01,21.3333333333333,2.73333333333333,300.0,1972.0,82.4085963058897,-0.263243585824966,0.261914074420929,100.0,1.11,,1999.5,2490.697111,1681.69333333333,0.220029731065383,13.0026742517864,8.0226357918998,,,,,-0.195732101798058,0.378692448139191,,147.0,,52.8975,77.46966424,,,5726094797.67486,0.0276085305958986,0.280839860439301,-0.411952257156372,0.303162574768066,-0.55177366733551,0.307287633419037,4.20936489105225,6.00140381,,29.3,15.001,2.858,80.116,504508.0,301504.0,-0.463619083166122,0.191205054521561,0.594638737145893,11349.859264223482,2019
Mali,2019-01-01,35.0379858874438,10.896663634352,1220190.0,282.0,17.4322797930456,-0.705255508422852,0.14485065639019,47.8547897338867,66.91,,3937.4,41162.2077,16.8559191601308,-1.65826694846365,,,0.157680004835129,,14.5011383714312,12.8579610984104,-1.09925186634064,0.180285081267357,,148.0,,51.9279166666667,22.31109004,,2.75247053080834,17280250810.0321,-2.21420574188232,0.234910249710083,-0.864916384220123,0.147636622190475,-0.623046398162842,0.167541787028313,3.55504989624023,1.31228375,,,42.376,9.205,59.664,20567424.0,11695460.0,-0.442345589399338,0.122579261660576,,840.1757463662975,2019
Malta,2019-01-01,32.4375,1.4375,320.0,560.0,210.148707567401,0.210038229823112,0.198236808180809,100.0,7.4,,1658.6,2141.341401,1575.19375,1.6420600176894,,,0.56427001953125,,24.2626704767782,33.0606999205227,0.824310183525085,0.246589660644531,,88.0,98.8,74.6183333333333,85.77859638,,0.505680519746359,15992378640.0553,1.0135281085968,0.234910249710083,0.921010732650757,0.180622771382332,0.938031852245331,0.258156448602676,4.93738985061646,5.77544117,20.1,31.0,8.6,7.3,82.8585365853659,504062.0,26826.0,1.08001840114594,0.155953109264374,0.992783457050698,31727.007074636254,2019
Marshall Islands,2019-01-01,38.8888888888889,52.2222222222222,180.0,,28.8427036722812,0.367132216691971,0.306421160697937,96.7599868774414,12.08,,152.3,204.553892,248.488888888889,,,,,41.7255807037768,18.6733207195962,65.5292641284449,-0.166344985365868,0.391434550285339,,153.0,,20.8604166666667,,,,231996704.101563,1.1751024723053,0.288534104824066,0.458869159221649,0.322351813316345,-0.726854741573334,0.347258865833282,9.91648006439209,6.81249571,,35.5,20.744,7.29,64.746,44728.0,10101.0,1.08523750305176,0.215299054980278,,5186.833842370842,2019
Mauritania,2019-01-01,38.5272145144077,0.308819249054041,1030700.0,92.0,12.6535867504694,-0.865797400474548,0.16602049767971,44.9479293823242,24.98,,3824.8,13997.3509,4.25327350344426,2.30009262117945,,,,,,,-0.609396576881409,0.195384442806244,,152.0,,48.06875,42.32068274,,1.99633301217738,7894764885.82312,-0.562930703163147,0.243729904294014,-0.608239710330963,0.155059486627579,-0.82778126001358,0.178247898817062,1.7844500541687,1.24437451,,32.0,33.723,7.003,65.687,4383849.0,1994344.0,-0.800371825695038,0.127803191542625,1.09492834891534,1800.875186582184,2019
Mauritius,2019-01-01,43.064596895343,19.3940911367051,1997.0,2041.0,35.3707852795747,0.209806874394417,0.172302097082138,100.0,8.94,,4173.7,6846.455334,633.943415122684,0.405655190309553,8.95757108039617,5.4275,0.35699000954628,57.9616604310028,19.4074380794676,22.8420041612902,0.862325489521027,0.222565799951553,,13.0,,75.91375,61.72995515,,0.148796738188038,14436346979.6355,0.801905751228333,0.243729904294014,0.696283936500549,0.169984638690948,1.01627027988434,0.231598421931267,4.54195022583008,2.91687322,,,10.2,8.8,74.2358536585366,1265985.0,749894.0,0.75529283285141,0.12750069797039,2.08288493449327,11403.252787067382,2019
Mexico,2019-01-01,49.4385143650814,33.8588183852465,1943950.0,758.0,7.15167209255819,-0.917184710502625,0.134961605072021,99.6,10.27,,451828.8,659740.4104,64.3459507703387,3.63596142127046,3.97131289258027,0.585833333333341,0.283939987421036,41.2923656613406,12.7769099301758,19.793544445413,-0.306652963161469,0.211166545748711,,60.0,,87.5070833333333,69.63210927,,0.523424227075094,1305212479961.59,-0.843628823757172,0.20880027115345,-0.658984363079071,0.148520514369011,0.0125951962545514,0.190103381872177,,2.67778802,,,15.71,6.931,74.202,125085311.0,24461683.0,0.0088830990716815,0.119539760053158,29.3087972148416,10434.578365173433,2019
"Micronesia, Fed. Sts.",2019-01-01,7.14285714285714,91.9857142857143,700.0,,,0.709070801734924,0.306421160697937,80.0837020874023,1.98,,148.2,232.848437,159.112857142857,1.92385170787923,12.1231645672606,,,22.8742043269231,18.8605923076923,22.452258402993,0.0971257835626602,0.391434550285339,,158.0,,23.8195833333333,39.85125701,,,416000000.0,1.0343405008316,0.252529382705688,0.0816363021731377,0.322351813316345,-0.902161478996277,0.307287633419037,10.2259912490845,3.19510603,,,21.059,5.728,71.077,111379.0,85971.0,1.14696323871613,0.215299054980278,0.897839349605175,3734.994927230447,2019
Middle East & North Africa,2019-01-01,33.3246728321921,2.04812953932936,11217103.0,,19.3843144483226,,,97.1296939736104,1.82334504915152,,2508614.57,3594493.4999,42.1857385993514,1.00582004702137,,,,,,,,,,,,,67.3339172996132,,5.03570016965309,3522918900782.3,,,,,,,,3.03154365874892,,,21.058566234051,4.79364854147895,73.9591150111936,473201775.0,164138698.0,,,3.8,7444.855634327027,2019
Middle East & North Africa (IDA & IBRD countries),2019-01-01,22.8341507642468,2.49393804925654,8628823.0,,16.8022815312772,,,96.6101761371236,2.70480925170458,,1439681.67,2122658.833449,46.4227968287216,2.47857885221637,,,,,,,,,,,,,62.1181328821376,,2.8724017522115,1391490811737.43,,,,,,,,2.51684212034764,,,21.7082744936126,5.16515372800054,73.1193901266412,400574097.0,154551719.0,,,,3473.741368098072,2019
Middle East & North Africa (excluding high income),2019-01-01,22.867488453467,2.49337364906345,8634843.0,,16.7973939183436,,,96.6493667443399,2.75972290196694,,1439681.67,2122658.833449,46.9330366516218,1.95176821052892,,,,,,,,,,,,,62.2333761449135,,2.8724017522115,1408624311737.43,,,,,,,,2.51684212034764,,,21.7979635115413,5.14272312223191,73.1439185925959,405259403.0,155655577.0,,,,3475.8584287245517,2019
Middle income,2019-01-01,36.8533940773223,33.6833340433944,78871852.37,,8.5837702201738,,,93.4939156732194,20.6834399180833,,21669277.33,30187004.739031,73.8836142032402,2.7264303738882,,,1.47360647079153,,10.9277225291435,,,,,,,,50.1379283556115,,1.80665529232403,31716230149539.0,,,,,,,3.73739981651306,2.77390572839543,,,17.5103792721584,7.15304252188045,72.3487271280263,5827337512.0,2762971471.0,,,,5442.662293753718,2019
Moldova,2019-01-01,68.7711146722455,11.7527572607105,32885.9,450.0,23.1977869787514,-0.644489228725433,0.139703050255775,100.0,22.04,,8921.6,13451.76146,92.756093569939,4.83778351428715,2.75105922952457,2.00833333333333,0.241449996829033,25.4510119081043,17.656290127877,28.2718051226835,-0.44062128663063,0.231904342770576,,48.0,11.1,79.3225,57.76048611,,0.355027517384174,11735774634.4239,-0.387309908866882,0.229520440101624,-0.450450360774994,0.146594375371933,-0.0475217662751675,0.196737840771675,6.22576999664307,3.8010087,,26.0,12.894,13.089,70.935,2664224.0,1525908.0,-0.100616596639156,0.120867170393467,3.89131211506964,4404.950422495969,2019
Monaco,2019-01-01,,0.0,2.027,,,1.78070986270905,0.407291561365128,100.0,,,,,18270.350271337,,,,,,,,1.85206508636475,0.461858510971069,,,,,83.33974409,,,7383944044.17,1.57721149921417,0.280839860439301,1.51048481464386,0.491095125675201,1.22192621231079,0.486127644777298,1.15890002250671,1.30281782,,,,,,37034.0,0.0,0.656735599040985,0.232172280550003,,199382.838585354,2019
Mongolia,2019-01-01,72.8032862891056,9.10182513109581,1557258.0,241.0,31.374548089972,-0.455313384532928,0.13919697701931,98.9232559204102,3.32,,23146.9,56965.22748,2.07571898811886,7.30106953550723,6.38744086651105,,0.0926999971270561,60.8440397174621,16.8505209165187,25.6162465688217,-0.234557524323463,0.214077591896057,,81.0,42.0,76.2833333333333,51.07999408,,0.690477400694624,14206359017.5143,0.636659681797028,0.223971575498581,-0.257835924625397,0.154768079519272,-0.0025270238984376,0.189075231552124,3.65236973762512,2.47046423,,,23.292,5.499,71.822,3232430.0,1016826.0,0.322758585214615,0.123224832117558,6.34197899753111,4394.947150445423,2019
Montenegro,2019-01-01,19.1078066914498,61.4869888475836,13450.0,,48.2186976879343,-0.0298482794314623,0.173811241984367,99.9622802734375,38.74,,2601.1,3832.010535,46.2474349442379,0.361563704540767,4.07053896252694,5.64083333333333,0.36327999830246,,,,0.106615714728832,0.263287663459778,,50.0,6.0,67.0191666666667,73.47666575,,1.33441196432034,5542054181.12616,0.0580168217420578,0.250075668096542,-0.0068806684575974,0.165275856852531,0.394997239112854,0.236760169267654,,5.06746101,30.5,35.7,11.6,10.6,76.6829268292683,622028.0,204336.0,0.0240551773458719,0.134950995445251,3.64850030774307,8909.653875912594,2019
Morocco,2019-01-01,66.34978041676,12.8435805511987,446300.0,346.0,22.4827101444723,-0.335644423961639,0.143343701958656,99.6,10.57,,70986.3,92532.30265,81.3453013667936,0.303386036590383,,,,,19.9144279438656,23.3876778864301,-0.25156381726265,0.211285263299942,,53.0,7.5,59.01625,84.12036305,,3.08214912136127,128920266409.458,-0.345829725265503,0.229520440101624,-0.236701235175133,0.156032457947731,-0.154595121741295,0.196737840771675,5.00325679779053,2.17618108,,,18.337,5.658,74.27,36304408.0,13434809.0,-0.624412834644318,0.117904290556908,1.72706302946825,3551.0912727032483,2019
Mozambique,2019-01-01,52.6638927744856,47.0079478114906,786380.0,1032.0,23.8047171691749,-0.858943164348602,0.145727649331093,29.6864433288574,78.34,,7530.2,34717.30227,38.5126719906407,2.80270307928106,13.6425286791141,6.2332594850595,,78.8783408544136,26.6828598394759,20.0432501164072,-0.888383805751801,0.181607961654663,,138.0,,56.2404166666667,14.63855268,,1.41998694334012,15512759174.573,-0.766716241836548,0.217577815055847,-1.05603158473969,0.14800825715065,-0.780855536460876,0.167541787028313,6.2863941192627,1.84061074,,50.5,37.345,8.04,61.166,30285595.0,19222873.0,-0.54049152135849,0.119982153177261,,512.2157637838385,2019
Myanmar,2019-01-01,19.8857055308718,44.1758847862724,652700.0,2091.0,13.7834319846175,-0.645230770111084,0.141961678862572,68.3115005493164,58.89,,33995.0,129006.2203,81.2627730963689,8.82506696804558,10.032984943461,,0.089259997010231,,6.01765247726484,13.7755198098588,-1.18532156944275,0.23070964217186,,165.0,,63.7629166666667,30.63536537,,2.18974002099593,75072038085.8542,-1.33045899868011,0.229520440101624,-1.07851421833038,0.155380517244339,-0.753546059131622,0.184959918260574,2.13986992835999,0.73722625,,,17.663,8.692,66.61,53040212.0,36676246.0,-0.857177436351776,0.123341985046864,2.86386487293829,1415.379676194624,2019
Namibia,2019-01-01,47.1413475203148,8.15011721264682,823290.0,285.0,10.5959665285962,0.327528208494186,0.157955139875412,53.2785835266113,30.23,,4316.3,10788.72919,2.97178879860074,3.72239414422695,8.86737455424008,2.25833333333333,,4.64019268079582,30.3539966155383,38.6188615311404,0.0947277694940567,0.213423416018486,,104.0,,52.2141666666667,44.8268148,,3.29742631401913,12541928102.7657,0.528806626796722,0.234910249710083,0.364460110664368,0.16688746213913,-0.0003019496798515,0.212580502033234,9.32253170013428,3.99995971,,,28.433,8.248,63.075,2446644.0,1197828.0,0.513285994529724,0.122680127620697,13.0382652649373,5126.176142816732,2019
Nauru,2019-01-01,20.0,0.0,20.0,,,0.529517710208893,0.404866963624954,100.0,0.62,,53.4,59.162847,606.6,,,,,,34.1487355771429,89.5330139142857,-0.0037915476132184,0.457674026489258,,,,,74.73791894,,,125160115.547819,0.792732000350952,0.288534104824066,-0.134759157896042,0.473354935646057,-0.139852851629257,0.469669729471207,6.22442197799683,10.90710163,,,29.124,6.48,63.484,12132.0,0.0,0.471858948469162,0.215299054980278,,10316.527822932658,2019
Nepal,2019-01-01,28.7478200209278,41.5907220090687,143350.0,1500.0,9.75019427806829,-0.691047370433807,0.15029938519001,89.9,77.18,,13860.5,44489.74544,201.133561213812,5.56868547784929,,,,31.7771473472895,19.8090602391943,21.7018652753922,-1.0925520658493,0.23145666718483,,94.0,,54.0558333333333,34.80551799,,1.23581135255825,34186180695.9969,-0.452942907810211,0.219809114933014,-0.553631186485291,0.154682204127312,-0.735730886459351,0.194580376148224,3.48568081855774,1.10283434,17.4,,20.868,6.871,69.558,28832496.0,23021883.0,-0.150054275989532,0.12412391602993,2.28561554791537,1185.6823181731093,2019
Netherlands,2019-01-01,53.959013959014,10.9465399465399,33670.0,778.0,42.0506732561067,1.86780214309692,0.143416926264763,100.0,8.61,,145939.237,172216.6275,515.143272943273,2.63369910249601,,,2.18435001373291,,24.0454827779179,37.4331379795955,1.76726531982422,0.216184705495834,,42.0,,88.2658333333333,93.2885906,,1.31836099648855,910194347568.626,0.821221172809601,0.223971575498581,1.73514080047607,0.15516597032547,1.84916996955872,0.220609843730927,5.15986013412476,6.68220472,16.5,29.2,9.8,8.8,82.1121951219512,17344874.0,1409098.0,1.48340129852295,0.122978195548058,0.627762243861846,52476.273253332714,2019
New Caledonia,2019-01-01,10.0672866520788,45.8490153172867,18280.0,,,,,100.0,5.23,,,,14.8380743982495,,,,,,,,,,,,,,,,,9475655324.59495,,,,,,,,,,,15.2,6.0,80.4197073170732,271240.0,78378.0,,,,34934.57943000645,2019
New Zealand,2019-01-01,39.2882913675895,37.4673198891041,263310.0,1732.0,15.8359314573262,2.13102984428406,0.155220702290535,100.0,27.93,,34008.2,83180.27228,18.9100300026585,1.61963190184048,,,1.40640997886658,32.7509143692784,28.1373764480734,30.0516189669405,1.63260245323181,0.228583186864853,,1.0,,85.50375,89.86372003,,1.29327542803534,213091987153.092,1.41574943065643,0.20880027115345,1.84366428852081,0.158626571297646,1.8710173368454,0.220609843730927,5.17202997207642,7.13066435,,,11.96,6.87,82.0560975609756,4979200.0,666466.0,1.53711998462677,0.132247120141983,2.60131307831324,42796.43058183885,2019
Nicaragua,2019-01-01,42.2469669270401,29.1468339704172,120340.0,2280.0,17.5422861189832,-1.03205943107605,0.137477025389671,85.661979675293,50.72,,5131.9,18598.08645,55.3758018946319,5.37628990844126,6.70025037839599,,,,17.4217691279891,16.4517768112133,-0.77734512090683,0.227077916264534,,142.0,,51.6579166666667,44.91635601,,0.605020089397565,12699028991.3771,-0.992481052875519,0.229520440101624,-1.20152318477631,0.149061486124992,-0.714432656764984,0.185922056436539,4.59991979598999,5.26998711,,,21.305,4.626,74.054,6663924.0,2748202.0,-1.0979665517807,0.122321605682373,7.72817937299405,1905.6383283148336,2019
Niger,2019-01-01,36.7845583010973,0.862177311123392,1266700.0,151.0,10.315277624951,-0.570193111896515,0.148682132363319,18.4574337005615,80.74,,2159.15,42749.68305,18.507454803821,-2.48979265070846,,,,,,,-0.840419888496399,0.18674610555172,,132.0,,57.0158333333333,16.61190218,,1.91733600650351,12889555561.304,-1.4049586057663,0.234910249710083,-0.558125436306,0.150794461369514,-0.72416877746582,0.169130071997643,3.52622723579407,2.02315283,,,45.859,7.824,62.897,23443393.0,19571248.0,-0.581456243991852,0.122579261660576,,549.8161277808208,2019
Nigeria,2019-01-01,75.0376055425629,23.9250853673265,910770.0,1150.0,9.20078613500049,-1.11513042449951,0.136348769068718,55.4,80.81,,119544.1,332247.0358,223.222648967357,11.3964223378115,4.52218849556078,5.7415869808333,,,,,-1.21332895755768,0.203475877642632,,131.0,,53.5754166666667,45.03137342,,0.459170524387093,474517491092.913,-1.93307113647461,0.229520440101624,-0.938902914524078,0.147809892892838,-0.940476417541504,0.183818310499191,,0.46980387,,,37.849,12.989,52.91,203304492.0,99300013.0,-0.434002041816711,0.117814749479294,21.7407887419939,2334.0236431810517,2019
North America,2019-01-01,25.589179931126,36.2589719773529,18113064.0,,7.47464429801233,,,100.0,11.7837519357351,,5383712.2,6766643.6119,20.2061392815705,1.88073954968807,,,3.06291127633413,96.7545013308331,10.196893828393,22.2930621404876,,,,,,,89.6808050999081,,3.2724421287115,23132124767672.5,,,,,,,4.88010501861572,8.52380453048456,,,11.245335740484,8.58693693719293,79.1417123760336,365995094.0,64555353.0,,,4.7,63203.3738891388,2019
North Macedonia,2019-01-01,50.1586042823156,39.7101506740682,25220.0,619.0,25.860470668589,-0.456622540950775,0.158418223261833,100.0,17.05,,7956.1,10891.85905,82.3431403647898,0.766439573459716,4.70038784902453,,0.367830008268356,,17.0832810795126,29.6872350269893,-0.123897232115269,0.249197259545326,,17.0,6.4,72.03875,81.41288276,,1.15911628553257,12606338448.547,0.0080932611599564,0.237725615501404,-0.305708944797516,0.148989513516426,0.441836088895798,0.219686836004257,,4.25745583,39.9,33.5,9.6,9.8,76.6024390243903,2076694.0,867892.0,-0.0192156545817852,0.125338926911354,1.13519404250167,6070.388053582762,2019
Northern Mariana Islands,2019-01-01,1.17391304347826,52.9565217391304,460.0,,,,,100.0,0.0,,,,108.386956521739,,,,,,,,,,,,,,,,,1181000000.0,,,,,,,,,,,13.2,4.0,,49858.0,4134.0,,,,23687.27185205985,2019
Norway,2019-01-01,2.69589201685045,33.3399069828592,365094.0,1414.0,23.3715573778779,2.03383588790894,0.159963563084602,100.0,60.6,,37661.6,47609.66673,14.6479975020132,2.16773003305402,3.80517087143277,,2.13599991798401,,23.2830044006887,38.5620876873851,1.82778358459473,0.242204189300537,,9.0,,90.09375,98.00000439,,1.84373537818427,408742840909.091,1.14198648929596,0.223971575498581,1.94109773635864,0.16256308555603,1.79789400100708,0.224274337291718,7.8645601272583,9.0311842,16.1,27.7,10.2,7.6,82.9585365853659,5347896.0,929678.0,1.65307128429413,0.135886549949646,0.523532946162022,76430.58894733386,2019
OECD members,2019-01-01,33.8231349073564,32.7557296087965,35509392.216,,15.1883638553417,,,99.9417041579627,13.7784284062487,,11605058.237,14621689.908507,38.35646900727,1.74071267870181,,,2.72904521600066,105.627689167313,15.4421863409321,27.4724442137443,,,,,,,84.7769259893362,,2.26920003684061,53912943272768.0,,,,,,,5.00083494186401,7.7635044044626,,,10.906169817106,8.62497006596849,80.2236511884452,1362014902.0,261321806.0,,,,39583.22570010177,2019
Oman,2019-01-01,4.72180936995153,0.0080775444264943,309500.0,125.0,19.3161505225631,0.421542644500732,0.175518184900284,100.0,0.01,,75744.8,99951.67634,14.8716252019386,0.133795057453135,8.30081839376837,,0.272549986839294,,,,0.206465542316437,0.236559182405472,,68.0,,58.53625,90.25944052,,7.43921190765759,88060858257.4772,0.589168727397919,0.234910249710083,0.527046024799347,0.174208626151085,0.275505721569061,0.220875322818756,,3.84462762,,,19.298,2.205,78.002,4602768.0,670025.0,-1.15397369861603,0.131441935896873,0.499699311370897,19132.152273909353,2019
Other small states,2019-01-01,38.5258310001142,28.8337251566309,2031528.0,,45.9114849855,,,77.5806029869783,26.5031130074994,,189059.37,295415.186355,15.7543863535231,1.85841219126984,,,,,,,,,,,,,60.2242378204339,,,434461797325.026,,,,,,,4.87746000289917,3.35810204622584,,,22.259420212328,7.21399830119701,68.7711344736468,32005477.0,11965658.0,,,,13574.607787442945,2019
Pacific island small states,2019-01-01,11.7959469992206,68.3981293842557,64150.0,,41.8076945477625,,,84.586390264391,27.384211663067,,2959.2,5487.813719,39.5334372564302,1.40719939417043,,,,,22.4217843213737,32.4087242370856,,,,,,,55.0301020420415,,,10709524679.9782,,,,,,,,3.29379445852488,,,25.3521020886647,6.46235225880989,69.2942514087701,2536070.0,1549974.0,,,,4222.882128639273,2019
Pakistan,2019-01-01,47.1188771274388,4.88693441261934,770880.0,494.0,5.0373171787148,-0.879330098628998,0.138615295290947,93.9,45.88,,184096.3,427522.6496,289.660232461602,10.5783618004555,2.93179330274519,-1.0577229736248,0.174750000238419,,,,-0.718147814273834,0.218846276402473,,108.0,,60.6754166666667,17.07090172,,3.28551548641494,320909472770.669,-2.25163745880127,0.229520440101624,-0.688234627246857,0.151932343840599,-0.687235057353973,0.182888299226761,2.21491765975952,0.94301245,,,28.276,6.765,66.756,223293280.0,140882429.0,-0.862723052501678,0.123341985046864,3.65125185059589,1437.1658330724017,2019
Palau,2019-01-01,9.34782608695652,89.8478260869565,460.0,,55.6519457052891,0.529517710208893,0.404866963624954,100.0,0.86,,217.4,252.704186,38.9478260869565,0.26737967914444,,,,85.1938697460682,18.3648764520032,42.4227038035467,0.227962121367455,0.457674026489258,,145.0,,,,,,281970375.0,1.17167043685913,0.333156168460846,0.782942473888397,0.450529277324677,0.465048998594284,0.469669729471207,,7.09453392,,,11.2,10.2,,17916.0,3499.0,1.0637800693512,0.232172280550003,,15738.467012726054,2019
Panama,2019-01-01,29.4284173631707,56.9594230250741,74180.0,2928.0,27.0318545692478,-0.643557012081146,0.147777989506721,93.9,18.91,,13099.9,20588.87322,57.0575896468051,-0.355083821021257,6.75345879611879,,0.119039997458458,,8.65547353364972,15.0496343422856,0.0999356582760811,0.229365721344948,,86.0,,59.5845833333333,63.62841477,,,69721787500.0,0.290878117084503,0.229520440101624,-0.19204206764698,0.154261708259583,0.380994021892548,0.203257471323013,3.09329414367676,4.80475616,,49.8,18.228,5.12,77.81,4232532.0,1351913.0,0.599114894866943,0.12443470209837,11.34072937901,16472.83174704881,2019
Papua New Guinea,2019-01-01,3.10029589718677,79.2502981053747,452860.0,3142.0,9.68128973232143,-1.00233256816864,0.165520787239075,23.6,53.12,,7467.5,20327.16169,21.0716027028221,3.92867290939597,7.50680734325335,2.52333333333333,,40.1535903679386,13.0217239124958,19.1428659528468,-0.792493879795074,0.250479221343994,,120.0,,40.84625,19.97827095,,0.362887828162291,24751066910.5409,-0.705046415328979,0.222056418657303,-0.800446093082428,0.175247132778168,-0.543229758739471,0.201130986213684,,1.35623097,,,26.37,6.468,65.474,9542486.0,8278107.0,0.0942080393433571,0.129065275192261,,2593.775553932267,2019
Paraguay,2019-01-01,42.3084319154291,41.2323181474956,397300.0,1130.0,11.1901124986025,-0.893414497375488,0.153941228985786,99.7,60.09,,8101.6,49371.36829,16.436008054367,2.75709727562775,12.0533260672889,,0.137510001659393,,9.99575607479091,20.3502301282138,-0.576705813407898,0.225115269422531,,125.0,,61.05625,68.51762842,,0.973840384070445,37925338329.1494,-0.0180594231933355,0.234910249710083,-0.56812709569931,0.1638003885746,-0.13721576333046,0.212580502033234,3.48983025550842,3.32046843,26.75,45.7,21.281,5.636,73.621,6530026.0,2489311.0,0.0529923103749752,0.127679795026779,8.4838859382883,5807.8387940797475,2019
Peru,2019-01-01,19.1236640625,56.643125,1280000.0,1738.0,7.60988861156342,-0.509206771850586,0.134961605072021,95.551360223182,27.14,,56972.2,100394.9369,25.64442265625,2.25212191358027,12.2832644568721,,0.156959995627403,26.5266050304096,14.5254040570996,20.6619118591877,-0.12579932808876,0.211166545748711,,76.0,,68.84625,59.9505036,,1.20589146228792,228325821196.153,-0.1636593490839,0.223971575498581,-0.5202516913414,0.148520514369011,0.517202258110046,0.190103381872177,3.822429895401,3.27750611,,41.5,18.042,6.006,76.156,32824861.0,7188973.0,0.265319764614105,0.122207336127758,7.26583438183995,6955.880824480963,2019
Philippines,2019-01-01,42.3785089043163,23.9920179763222,298170.0,2348.0,18.4406462432721,-0.605999052524567,0.13590981066227,95.2904739379883,26.8,,145871.3,235302.3833,370.194197940772,2.39206534422404,6.3544615865094,2.77216666666666,,,14.4884730212515,14.8359837062188,0.0599960312247276,0.214501276612282,,95.0,,75.7233333333333,43.02661187,,1.13133132483668,376823402244.928,-0.928045392036438,0.223971575498581,-0.573691070079803,0.155358329415321,0.100199609994888,0.190103381872177,3.3557915687561,1.69175851,,,22.254,5.609,71.865,110380804.0,58337359.0,0.0058021922595799,0.123224832117558,4.31596781848061,3413.8490443041887,2019
Poland,2019-01-01,47.4437293783281,30.939858220901,306110.0,600.0,19.1133932574376,0.610989212989807,0.132180511951447,100.0,15.62,,294948.3,355380.9081,124.025595374212,2.227478809383,,,1.32334995269775,,17.3364818404434,34.1940893828775,0.512944579124451,0.207311600446701,,40.0,1.2,89.0708333333333,80.43590688,,1.97509539032691,596058473058.766,0.550631165504456,0.223971575498581,0.390535205602646,0.13935686647892,1.01351165771484,0.195965901017189,4.67881011962891,4.60206556,18.2,28.8,9.9,10.8,77.9048780487805,37965475.0,15172143.0,0.671857714653015,0.113260477781296,0.657252097562917,15700.013579673796,2019
Portugal,2019-01-01,43.1253165745326,36.154994891142,91605.6,854.0,24.940086085442,0.745713293552399,0.143416926264763,100.0,28.19,,44564.7,61575.13853,112.288582794065,0.338178410046034,,,1.39561998844147,,22.2011920067777,38.5176295589469,1.1342910528183,0.216184705495834,,39.0,,86.2491666666667,75.34637794,,1.37469631433049,239986922638.902,1.05163240432739,0.223971575498581,1.10570216178894,0.15516597032547,0.957910358905792,0.220609843730927,4.63002014160156,5.78202772,,32.8,8.4,10.9,81.6756097560976,10286263.0,3521605.0,1.19467461109161,0.121885105967522,0.709431936468329,23330.817288932045,2019
Post-demographic dividend,2019-01-01,33.4414355069898,32.1042621890772,31346071.116,,15.5204179996982,,,99.9929230772724,13.3737357971786,,10513545.907,13122423.584843,35.5165833344816,1.62507725469196,,,2.81384597850789,109.90124100809,15.409521830774,27.3120512441254,,,,,,,87.4699228389831,,2.30859707565103,50878122051753.5,,,,,,,4.98338484764099,8.02098523017091,,,9.5793900347925,9.54499289452079,80.8990735666668,1113305347.0,206252868.0,,,,45700.060804390894,2019
Pre-demographic dividend,2019-01-01,42.531210303218,25.9911423171908,20308719.546,,10.779148244113,,,47.5750561263581,72.0406889071939,,506463.28,1779665.396366,47.1473961630727,2.37758732789775,,,,,,,,,,,,,26.0474686567813,,1.36471374649263,1426582966203.49,,,,,,,3.4834486246109,1.11665357704159,,,36.7646616193967,8.77147621000545,60.7216573709725,957503246.0,556012255.0,,,,1489.8988302787332,2019
Puerto Rico,2019-01-01,19.0417136414882,55.9007891770011,8870.0,2054.0,,-0.0226697735488415,0.284793734550476,100.0,2.42,,,,360.055693348365,,,,,,,,-0.200077146291733,0.328059256076813,,65.0,,,77.73643937,,,105126400000.0,0.142603352665901,0.250075668096542,0.558157503604889,0.209240019321442,0.722416639328003,0.359159141778946,,,,,6.4,9.194,79.063,3193694.0,205163.0,0.468620896339417,0.267254561185837,19.2232559488461,32916.86680063901,2019
