country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,year
Cote d'Ivoire,2021-01-01,73.8993710691824,8.5654927672956,318000.0,,6.73156708556784,-0.395680397748947,0.147376239299774,71.136848449707,,,,,86.4095880503145,4.09195189692863,,,,,12.5591043603885,16.6016696633019,-0.537407279014587,0.19828474521637,,,,64.0191666666667,45.42553268,,0.910633112973165,71811075955.078,-0.715018510818481,0.234690770506859,-0.661812484264374,0.142813980579376,-0.268797159194946,0.16310703754425,3.37276005744934,,,35.3,33.934,9.001,58.598,27478249.0,13140099.0,-0.475123226642609,0.120299786329269,,2021
Croatia,2008-01-01,23.0344507183189,34.1826888714173,55964.0,1113.0,28.5188735462787,-0.050504669547081,0.137689709663391,100.0,24.14,3990.29631958568,21726.3,29259.79858,77.0085233364306,6.07696838798354,4.31987469397273,,0.878009974956512,45.6654372402884,20.2889750895738,37.4027419016751,0.572743833065033,0.220715969800949,,,,,44.24,,1.8317261289334,68519137406.1683,0.573651909828186,0.257788091897964,0.0250067282468081,0.151846408843994,0.413963556289673,0.195224210619926,4.28681993484497,6.43173838,,,9.9,11.8,75.9121951219512,4309705.0,1947168.0,0.467806965112686,0.134253025054932,1.6159633508616,2008
Croatia,2021-01-01,26.3759828448892,34.6963902787706,55960.0,,32.1125918092243,0.0379615686833858,0.146737322211266,100.0,,,,,69.3173695496783,2.55450699642041,,,1.24485003948212,90.9985011822133,20.1283011637995,41.0568707070736,0.553089022636414,0.21619725227356,,,,83.3445833333333,81.25396608,,2.01266537086965,69081236641.2469,0.621482789516449,0.22979348897934,0.275992751121521,0.140545859932899,0.493546575307846,0.206776097416878,5.20366954803467,,,28.9,9.4,16.2,76.4243902439025,3879000.0,1633912.0,0.601966202259064,0.103011690080166,0.812780755716158,2021
Cuba,2008-01-01,61.6967305524239,26.6121758737317,106440.0,1335.0,,0.262841045856476,0.186139971017838,97.3339080810547,18.73,1318.7475064534,26747.1,41280.20267,105.943338970312,,,,0.500609993934631,,,,-0.358942687511444,0.252997219562531,,,,,12.94,,,56302129629.6296,0.524226605892181,0.2520891726017,-0.827655673027039,0.1711755245924,-1.49680125713348,0.220242902636528,14.0590801239014,10.29249096,,,10.83,8.096,77.429,11276609.0,2659814.0,-1.80063891410828,0.136667415499687,4.56697576372472,2008
Cuba,2021-01-01,61.6666666666667,31.233140655106,103800.0,,,-0.0332559123635292,0.209485873579979,100.0,,,,,108.44289017341,,,,,,,,-0.248740553855896,0.29643127322197,,,,,71.11907507,,,,0.392701923847198,0.239949867129326,-0.418762296438217,0.185875117778778,-1.4544278383255,0.245865404605865,,,,,8.922,14.652,73.683,11256372.0,2556097.0,-1.42282140254974,0.137932136654854,,2021
Curacao,2008-01-01,,,,,,,,99.7128677368164,0.51,7149.71209213052,,,,6.8763239367776,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,8.6,75.309756097561,145880.0,14353.0,,,,2008
Curacao,2021-01-01,,0.157657657657658,444.0,,53.4776084472461,,,100.0,,,,,343.173423423423,,,,,,,,,,,,,,,,,2739594359.5908,,,,,,,7.01665163040161,,,,8.6,11.1,,152369.0,16703.0,,,,2021
Cyprus,2008-01-01,12.5108225108225,18.6790043290043,9240.0,498.0,59.0489461508408,1.19312751293182,0.211880132555962,100.0,5.45,4509.37851866092,8490.7,9709.288942,118.224025974026,4.66900841902481,,,0.385939985513687,,46.0460832170594,62.3693882591249,1.5237752199173,0.252488315105438,,,,,42.31,,1.62970494449745,27844698989.3072,0.639003932476044,0.263591170310974,1.20663857460022,0.180865585803986,1.36799836158752,0.255556136369705,6.72276020050049,2.50266337,,31.7,12.167,6.599,78.981,1092390.0,351324.0,1.08403408527374,0.159342855215073,0.823881580754126,2008
Cyprus,2021-01-01,13.3262878787879,18.6699134199134,9240.0,,127.392033546484,0.369634807109833,0.162209302186966,100.0,,,,,134.652380952381,2.44608867175504,,,0.830590009689331,,23.2332556283931,39.7208398873058,0.699314296245575,0.227233394980431,,,,85.73375,90.75951564,,1.90746002348489,29482917678.8954,0.422054201364517,0.22979348897934,0.606050729751587,0.157173991203308,0.845392525196075,0.231103107333183,5.61941576004028,,,31.3,10.313,7.257,81.203,1244188.0,412374.0,0.856516122817993,0.110341459512711,1.28597928930355,2021
Czech Republic,2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008
Czechia,2008-01-01,46.2404194717763,34.35217503884,77240.0,677.0,17.8207090216799,0.343739986419678,0.129237905144691,100.0,8.99,6489.12625740243,118718.3,139368.3281,134.445921802175,6.35866380152373,4.15855750474576,2.52726388888889,1.23357999324799,,13.6730928105351,32.0802600139505,0.951468646526337,0.216038808226585,,,,,62.97,,1.2324715671579,236816485762.988,1.04987955093384,0.241307944059372,0.900237202644348,0.143167465925217,1.22245907783508,0.190540879964828,3.7271900177002,5.12718487,,26.3,11.5,10.1,76.9756097560976,10384603.0,2762927.0,1.03275871276855,0.133222326636314,1.09841584347304,2008
Czechia,2021-01-01,45.730560511424,34.7066980208929,77186.83,,19.4628306744452,0.615592837333679,0.146737322211266,100.0,,,,,136.108349053848,3.83984491500146,-0.121636429790334,,1.99600994586945,,13.3610380051981,38.0504122224028,1.07069706916809,0.21619725227356,,,,91.1779166666667,82.67062427,,1.39741190368455,281791218507.1,0.947398126125336,0.22979348897934,1.09065914154053,0.140545859932899,1.34087228775024,0.206776097416878,5.05326414108276,,,26.2,10.6,13.3,77.3731707317073,10505772.0,2709018.0,1.00888025760651,0.103011690080166,0.447161218411568,2021
Denmark,2008-01-01,66.7,14.5878,40000.0,703.0,39.8013423201351,2.37640881538391,0.182741567492485,100.0,18.54,6534.12385018916,50127.7,66418.09065,137.340525,3.41626794258373,,,2.77345991134644,,33.4215407090296,36.760980329934,2.2413592338562,0.234416022896767,,,,,85.02,,1.35500459027372,353361038818.383,1.06538677215576,0.257788091897964,1.95405626296997,0.170233979821205,1.87364733219147,0.239074289798737,7.47604990005493,7.99141836,,25.2,11.8,9.9,78.4463414634146,5493621.0,742353.0,1.53830599784851,0.158621445298195,,2008
Denmark,2021-01-01,65.45,15.7345,40000.0,,44.8484033576182,2.33375263214111,0.162209302186966,100.0,,,,,146.418325,1.8530454398968,,,2.81261992454529,,34.8101544051491,37.1216440075283,1.96179676055908,0.227233394980431,,,,91.58125,98.8658506,,1.32422710157036,405687998852.691,0.928524494171143,0.22979348897934,1.89605689048767,0.157173991203308,1.79559290409088,0.231103107333183,6.03974866867065,9.26435947,,28.3,10.8,9.8,81.4048780487805,5856733.0,688752.0,1.545294880867,0.110341459512711,0.802836849630622,2021
Djibouti,2008-01-01,73.4210526315789,0.241587575496117,23180.0,220.0,42.6774873002106,-0.303243905305862,0.243762761354446,57.3775215148926,33.14,,474.3,1358.596909,38.088265746333,11.9586206896552,,,,,,,-0.917434334754944,0.249311238527298,,,,,2.26,,2.62758252462798,999105339.267729,0.268389225006104,0.309818059206009,-0.656676888465881,0.195741236209869,-0.723590731620789,0.186635226011276,,1.8316139,,,27.434,9.487,59.365,882886.0,203955.0,-1.19674217700958,0.154638960957527,,2008
Djibouti,2021-01-01,73.5073339085419,0.253377911993098,23180.0,,48.039787158124,-0.804719805717468,0.1865553855896,65.4412536621094,30.94,,,,47.6944348576359,1.18191775339753,,,,,,,-0.831710994243622,0.227250605821609,,,,46.7020833333333,68.86318451,,,3385825228.86997,-0.56633985042572,0.248921230435371,-1.02881515026093,0.159726619720459,-0.885837376117706,0.180836975574493,,,,,22.205,9.147,62.305,1105557.0,240823.0,-1.29527711868286,0.130022525787354,,2021
Dominica,2008-01-01,29.3333333333333,63.8266666666667,750.0,2083.0,39.8948285116118,0.791117250919342,0.336053848266602,90.9,7.96,,165.7,229.438029,91.7093333333333,6.35992183336297,7.443393749996,2.66404638816547,,,,,0.629704236984253,0.357565850019455,,,,,41.16,,,458188888.888889,0.911906003952026,0.309818059206009,0.693388700485229,0.230078458786011,0.484056323766708,0.25348362326622,,2.61492229,,,14.902,9.845,73.305,68782.0,22353.0,1.03441321849823,0.22661167383194,10.1770812131081,2008
Dominica,2021-01-01,33.3333333333333,63.8266666666667,750.0,,37.3266156561518,0.547496855258942,0.240289986133575,100.0,8.34,,,,96.5493333333333,,3.1758509480557,,,,,,-0.120851926505566,0.423158824443817,,,,46.2170833333333,80.93300506,,,555266666.666667,1.33395910263062,0.273985654115677,0.691172361373901,0.290921449661255,0.289970070123672,0.283617973327637,5.46584510803223,,,,13.326,8.986,72.814,72412.0,20713.0,0.813615262508392,0.225688368082047,13.8097704125669,2021
Dominican Republic,2008-01-01,49.6170565100393,42.4961705651004,48310.0,1410.0,18.4233597479383,-0.752358675003052,0.16387651860714,97.576197,17.68,1368.48379304392,20581.3,31936.61485,197.121672531567,10.6446210953712,8.65401435672139,,,,14.1610535171598,15.3966763993594,-0.635512411594391,0.222731858491898,,,,,20.82,,0.699861657175699,48122601530.3324,-0.0380077101290226,0.246047765016556,-0.682735621929169,0.156401425600052,-0.161350831389427,0.202304676175117,,2.12083244,,48.1,21.947,5.831,71.658,9522948.0,2733086.0,0.164732426404953,0.131412401795387,25.1392754186663,2008
Dominican Republic,2021-01-01,51.1034903536639,45.2797121878353,47531.0,,13.2869745293316,-0.590034484863281,0.167012557387352,98.1,,,,,233.907828575035,8.24300347981809,1.69901512904323,,,,14.3774132098545,17.8061253524985,-0.0019536262843757,0.256682753562927,,,,69.6895833333333,85.24298638,,0.65056272603802,94243425938.3647,0.287300646305084,0.234690770506859,-0.115318849682808,0.16333532333374,0.0779508575797081,0.220166966319084,3.74731349945068,,,38.5,18.432,6.678,72.615,11117873.0,1866357.0,0.29545733332634,0.129606321454048,10.5415842337116,2021
Early-demographic dividend,2008-01-01,40.0075444502186,23.7079413280833,33313661.396,,10.1882616013908,,,77.4433813559462,25.9558496427718,936.84828534315,5419740.08,9226818.291602,85.7782329306833,10.4469875128222,,,0.683984576034318,,13.0900038399832,,,,,,,,8.49037598709249,,2.25731497093334,7616765103084.0,,,,,,,4.12538993358612,2.19362436540712,,,23.8289134097596,7.24501719292007,67.0796900489161,2857587007.0,1679999228.0,,,,2008
Early-demographic dividend,2021-01-01,40.0540617351243,22.7079792445322,33324923.735,,9.85343516630533,,,95.2736982586256,,,,,102.363876362522,4.03843012730298,,,,,,,,,,,26.04,,51.9495671351715,,2.22133515961888,12716982787439.0,,,,,,,3.88108062744141,,,,18.9302386823703,8.30228652754552,68.4660405919992,3411268373.0,1832841938.0,,,,2021
East Asia & Pacific,2008-01-01,48.329345077585,26.5831145947306,24459077.087,,11.1231163486015,,,95.2203891101109,14.7634090238318,2696.30009007264,10453538.8,13331382.980965,89.1249536213541,8.34208634920956,,,2.3520160193071,,12.5680809030091,,,,,,,,25.2751196624669,,1.47208587185775,14220141864723.5,,,,,,,3.50850009918213,4.01096915816888,,,14.079863967645,7.12992436170931,74.0048241454875,2179914111.0,1092172253.0,,,,2008
East Asia & Pacific,2021-01-01,47.4708511530475,27.1947367886103,24484453.47,,8.13614679624431,,,98.1558881610248,,,,,96.8038695617248,2.410192998372,,,2.71007832407778,,10.8730728649715,,,,,,21.1846153846154,,72.248260524265,,1.57507793134483,31141271720840.7,,,,,,,3.29784345626831,,,,10.1747635386871,7.81855299502038,76.3938984674492,2370189840.0,913160087.0,,,0.9,2021
East Asia & Pacific (IDA & IBRD countries),2008-01-01,48.5840182402074,29.6405314058962,15866156.887,,9.27219948727241,,,94.6814338680228,17.8967893794338,1967.00454688214,8238874.9,10689072.682005,120.779679077177,10.3368260300685,,,1.34438848674691,,10.6918448911283,,,,,,,,19.4736751392307,,1.60042282940324,5979810899729.63,,,,,,,3.57014417648316,1.67273296099732,,,14.6437631350235,7.05436417332292,73.1506565921811,1916309337.0,1049339163.0,,,,2008
East Asia & Pacific (IDA & IBRD countries),2021-01-01,49.0321360014029,30.3673334512939,15881181.47,,5.07214754951941,,,98.523492633946,,,,,132.085199515071,2.54479213620964,,,2.38403142425453,,8.50911410386192,,,,,,21.1846153846154,,70.2887522977334,,1.54369464917805,20813163295456.1,,,,,,,3.01688218116761,,,,10.510229784648,7.63413059820305,75.5711934120901,2097669023.0,874278709.0,,,,2021
East Asia & Pacific (IDA & IBRD),2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008
East Asia & Pacific (excluding high income),2008-01-01,48.383885592516,29.8104509290581,15986546.887,,9.27219948727241,,,94.6814104197263,17.816569924891,1952.14456413323,8311664.1,10781891.192833,121.400084378334,10.3368260300685,,,1.34438848674691,,10.6918448911283,,,,,,,,19.2288455782332,,1.60042282940324,5987288782012.8,,,,,,,3.57014417648316,1.67273296099732,,,14.6353403622983,7.08314835928564,73.0978709648826,1940768141.0,1059116994.0,,,,2008
East Asia & Pacific (excluding high income),2021-01-01,48.8253826297474,30.514377554444,16001571.47,,5.07214754951941,,,97.9622148306278,,,,,132.713741583532,2.54479213620964,,,2.38403142425453,,8.50911410386192,,,,,,21.1846153846154,,70.2886714194544,,1.54369464917805,20839170495754.5,,,,,,,3.01688218116761,,,,10.5435143429303,7.65466901633683,75.5432912976843,2123628421.0,883981295.0,,,,2021
Ecuador,2008-01-01,29.9766468030279,53.0224351747463,248360.0,2274.0,7.23193830036157,-0.654705822467804,0.182889103889465,97.206576,15.32,1080.30760174127,31688.0,64893.57416,58.3700958286359,8.40009593987462,,,0.227789998054504,,,,-0.854377806186676,0.227867901325226,,,,,18.8,,2.66504173599459,61762635000.0,-0.728682398796082,0.263591170310974,-1.10530638694763,0.163114860653877,-1.12754857540131,0.207936748862267,,2.09913063,,49.8,22.379,4.847,74.983,14496797.0,5465292.0,-0.222304701805115,0.115375749766827,17.9832827899846,2008
Ecuador,2021-01-01,22.024480592688,50.0626509904977,248360.0,,5.86105574816685,-0.594089090824127,0.167786866426468,100.0,,,,,71.6610444516025,0.133251386096389,,,,,12.8574148529315,32.2308666082271,-0.240734726190567,0.256682753562927,,,,79.2433333333333,76.20289766,,2.24439369241334,106165866000.0,-0.257427930831909,0.234690770506859,-0.353610903024673,0.16333532333374,-0.719614744186401,0.220166966319084,3.6913800239563,,,45.8,16.817,6.719,73.67,17797737.0,6342935.0,0.100769482553005,0.129606321454048,14.0242548813931,2021
"Egypt, Arab Rep.",2008-01-01,3.55818976342358,0.0646481490783063,995450.0,18.1,26.1191959798995,-0.765909254550934,0.166624084115028,99.8,5.88,1396.74760682486,189935.2,279820.6817,84.2280204932443,18.3168316831684,0.107853154662391,2.84483333333333,0.270240008831024,,15.3205248464545,30.3182043551089,-0.380703538656235,0.222742855548859,,,42.7,,18.01,,2.18078548537016,162818181818.182,-0.510431706905365,0.246047765016556,-0.129783600568771,0.156677320599556,-0.201634988188744,0.202304676175117,3.76082992553711,1.53611362,,31.1,26.146,6.08,69.319,83844783.0,47742896.0,-1.21223938465118,0.10944539308548,1.15332161545055,2008
"Egypt, Arab Rep.",2021-01-01,4.04942488321865,0.0451855944547692,995450.0,,10.60185740196,-0.70553195476532,0.163293227553368,100.0,,,,,109.761593249284,5.21404940513043,4.36620669870869,-3.2816666666667,0.911750018596649,,,,-0.457345426082611,0.225777521729469,,,,79.9770833333333,72.06,,1.12200927143154,424671765455.704,-1.03284096717834,0.234690770506859,-0.259292423725128,0.158556550741196,-0.519896507263184,0.203855380415916,,,,,22.558,6.327,70.221,109262178.0,62430223.0,-1.50708985328674,0.120515324175358,,2021
El Salvador,2008-01-01,59.7249034749035,30.7857142857143,20720.0,1784.0,15.8166864866578,-0.411013573408127,0.185393705964088,91.000227,31.5,864.685958485516,6909.8,12813.46089,292.861920849421,6.70792293515939,,,0.133990004658699,48.4269376195663,17.0602032925092,22.7515707273464,-0.211958438158035,0.227867901325226,,,,,10.08,,0.961811831487238,17986890000.0,0.0393931120634079,0.263591170310974,-0.694341421127319,0.167923659086227,0.150920912623405,0.207936748862267,4.45810985565186,4.0889926,,46.9,19.812,6.74,71.424,6068099.0,2204055.0,0.112083874642849,0.136331811547279,52.3887299795208,2008
El Salvador,2021-01-01,57.707528957529,27.9623552123552,20720.0,,18.6002078466788,-0.553035497665405,0.159166410565376,97.89,,,,,304.73778957529,3.46692585313154,,,,65.5480040908295,19.4168394947038,29.0986050162913,-0.340914160013199,0.251973360776901,,,,73.7575,62.88028717,,1.22343572258204,29451240000.0,-0.0915462896227837,0.234690770506859,-0.865895867347717,0.161582082509995,-0.363843023777008,0.203855380415916,3.52807998657227,,,39.0,16.025,8.661,70.748,6314167.0,1634233.0,-0.0597929991781712,0.129309862852097,18.1654984604067,2021
Equatorial Guinea,2008-01-01,3.68520499108734,90.8636007130125,28050.0,2156.0,,-1.19891607761383,0.255400061607361,65.2438583374023,7.23,,5816.1,13328.71466,35.4713368983957,6.55176691184535,,,,,7.78635988913296,4.15893882785452,-1.26265788078308,0.331731259822845,,,,,1.82,,1.48230906749545,19749893536.3204,0.20754437148571,0.3154336810112,-0.871392250061035,0.198156833648682,-1.44569098949432,0.285400986671448,,0.29780021,,,39.528,11.508,57.074,994971.0,370676.0,-1.89406704902649,0.151826813817024,,2008
Equatorial Guinea,2021-01-01,3.74046345811052,86.9896613190731,28050.0,,,-1.58688843250275,0.233644708991051,66.786994934082,5.99,,,,58.2697326203209,-0.0971007664640198,,,,,5.44451921523732,10.4527668795043,-1.18470907211304,0.269787937402725,,,,38.9658333333333,53.92240217,,1.46249872263959,12104994084.4108,-0.202780559659004,0.248921230435371,-1.20103907585144,0.183015540242195,-1.73251974582672,0.270958662033081,,,,,30.498,9.042,60.594,1634466.0,432136.0,-1.713658452034,0.129478082060814,,2021
Eritrea,2008-01-01,62.5487918988311,9.03025466560542,121057.494,384.0,,-0.358149886131287,0.193208903074265,37.7895660400391,81.36,80.5115745369171,449.31,5431.007274,24.82935091982,,,,,,,,-1.33856463432312,0.211981743574142,,,,,0.47,,,1380188800.0,-0.710803747177124,0.285063475370407,-1.30845546722412,0.160094052553177,-2.08386182785034,0.16453343629837,,1.48372126,,,34.667,7.989,62.573,3005779.0,1983814.0,-2.15996932983398,0.119527705013752,,2008
Eritrea,2021-01-01,62.7226371689837,8.69210834634981,121040.829,,,-1.25714194774628,0.1865553855896,52.5140495300293,,,,,29.9098414139249,,,,,,,,-1.69551146030426,0.227250605821609,,,,,21.73038628,,,,-1.05565702915192,0.248921230435371,-1.58194589614868,0.159726619720459,-2.27972555160522,0.180836975574493,,,,,28.624,6.729,66.536,3620312.0,2100324.0,-1.93016028404236,0.130022525787354,,2021
Estonia,2008-01-01,21.3918376975702,54.6495399858457,42390.0,626.0,38.0448895792397,0.952435076236725,0.130350023508072,100.0,20.45,6364.56783013858,17481.5,20663.03742,31.5425807973579,10.3623580313683,,,1.25188004970551,5.05835096073767,19.3020679183809,34.2958120753416,1.15763688087463,0.216038808226585,,,,,70.58,,1.7671976129674,24341678628.9732,0.571973562240601,0.241307944059372,1.15543973445892,0.143167465925217,1.38836634159088,0.190540879964828,5.48403978347778,4.35971355,,31.9,12.0,12.5,73.7707317073171,1337090.0,423176.0,1.09165287017822,0.135680377483368,6.43225822375433,2008
Estonia,2021-01-01,23.0877192982456,57.0385964912281,42750.0,,51.621960582458,1.50684297084808,0.146737322211266,100.0,,,,,31.1329122807018,4.65316673847473,,,1.75215005874634,23.6674211819254,21.4247054841589,37.7205686655899,1.34501802921295,0.21619725227356,,,,88.0358333333333,90.97970174,,2.01304423406157,37191166151.98,0.74846613407135,0.22979348897934,1.38953363895416,0.140545859932899,1.54799437522888,0.206776097416878,5.91065263748169,,,31.8,10.0,14.0,76.7414634146342,1330932.0,407066.0,1.18000292778015,0.10343611985445,1.95679840686505,2021
Eswatini,2008-01-01,71.1046511627907,28.0813953488372,17200.0,788.0,27.5048070649907,0.0363581813871861,0.238223537802696,42.6387062072754,72.68,,1005.6,2696.94099,63.3645348837209,12.6574601863915,3.9916090102185,4.06,,,,,-0.467783868312836,0.310113310813904,,,,,6.85,,2.00612325515657,3294084314.15058,-0.0773959755897522,0.3154336810112,-0.531721472740173,0.189980447292328,-0.436524838209152,0.258773982524872,6.61812019348145,4.45391893,,,31.376,17.525,44.175,1089870.0,849608.0,-1.31965696811676,0.13329803943634,19.9106315432116,2008
Eswatini,2021-01-01,69.4767441860465,28.9982558139535,17200.0,,6.36518777521626,-0.702006816864014,0.208480477333069,82.9031753540039,68.77,,,,69.3180813953488,,8.57114761197815,2.3435537037037,,,,,-0.749074459075928,0.257541805505753,,,,54.7920833333333,58.91291568,,1.78385478033566,4850842571.59151,-0.346043050289154,0.248921230435371,-0.575594961643219,0.178449243307114,-0.602753639221191,0.242151200771332,5.28714895248413,,,,24.134,11.356,57.066,1192271.0,901726.0,-1.29784452915192,0.128917142748833,12.6649058812971,2021
Ethiopia,2008-01-01,30.581221414958,15.9002325987516,1128568.396,848.0,15.3999963440544,-0.666399776935577,0.155844509601593,22.0000438690186,94.09,40.2929901399532,6487.7,107780.264,74.7470027505537,44.3566858766952,-17.121776241397,7.32086333213011,,,7.81414425408042,12.8780606408161,-0.450209558010101,0.183335915207863,,,,,0.45,,1.51584796368311,27066912635.2228,-1.73212063312531,0.246047765016556,-0.706700682640076,0.140587195754051,-0.899132013320923,0.155642911791801,5.40819978713989,0.51424921,,,38.46,10.143,57.592,84357105.0,70429747.0,-1.30721271038055,0.110694080591202,,2008
Ethiopia,2021-01-01,34.1981062223837,15.0593059801146,1128571.265,,10.867968270728,-0.422970861196518,0.151590511202812,54.1884155273438,,,,,106.579911903038,26.8395221557722,,,,,,,-0.648736000061035,0.209610164165497,,,,59.0004166666667,16.6981031,,0.49197376876991,111261882958.426,-2.18371319770813,0.234690770506859,-0.62435907125473,0.146503642201424,-0.941965937614441,0.164395838975906,4.06524896621704,,,,32.383,6.776,64.975,120283026.0,93611468.0,-1.07255017757416,0.120299786329269,,2021
Euro area,2008-01-01,45.2776318844175,37.6996350088294,2678097.66,,18.1647352112876,,,99.9926263321041,11.3817330642437,6817.11521361657,2635002.3,3209335.156691,126.433017756343,4.11407022033816,,,1.88721048615432,,19.0043978331379,37.3695817183015,,,,,,,64.5877166454923,,1.46508385157801,14226776960849.6,,,,,,,5.06928491592407,6.96644780541079,,,10.5476646981914,9.43066554595579,80.2467136096166,338599969.0,86111546.0,,,,2008
Euro area,2021-01-01,42.7633677444291,38.7299712042686,2680151.404,,26.6556446895691,,,100.0,,,,,129.449022350828,2.48650438120835,,,2.30709044889655,,19.2437895819153,41.8185457026547,,,,,58.7210526315789,,87.2206312922385,,1.49396707424111,14754736438720.2,,,,,,,5.06116557121277,,,,9.02581430346224,11.1144283744563,81.5949466885559,346942979.0,78145565.0,,,,2021
Europe & Central Asia,2008-01-01,29.3744690692239,38.232586499514,27437291.809,,17.7695162249711,,,99.406930434877,9.49520592739064,5581.27123139835,6856012.433867,8888947.15594,32.1492518336178,6.05974046339707,,,1.72074608081271,,20.0109603626492,34.9752833842069,,,,,,,48.1393838085669,,1.72835642723679,23363317725408.3,,,,,,,4.83990001678467,6.3088816652194,,,12.7133470188853,10.3127563146468,75.3128229233566,882088404.0,260944553.0,,,,2008
Europe & Central Asia,2021-01-01,29.0104945660639,38.5416632681328,27440754.488,,23.8798093412694,,,99.9875907723602,,,,,33.6566557382334,3.25328924782037,,,2.30014365833176,,19.573006579695,38.9561993648867,,,,,37.9255813953488,,86.5140159141463,,1.76627461908957,25324876871395.7,,,,,,,5.00158405303955,,,,11.0690035126785,11.8565008151745,76.6250531517707,923564027.0,250592687.0,,,2.5,2021
Europe & Central Asia (IDA & IBRD countries),2008-01-01,28.1511781343281,39.0795896075148,22985070.0,,10.6735895844232,,,98.8089132008092,5.65568190327709,4065.96521779747,3355739.26,4603571.152819,19.0552191922844,10.4441283764885,,,0.791149726253562,18.4868121742184,17.1024442352437,27.4068187040099,,,,,,,28.3021224398018,,2.47235806718751,3926829039903.42,,,,,,,4.10174989700317,3.50876272399384,,,14.4993715367622,11.1576358902911,70.5576524880787,437985547.0,153490613.0,,,,2008
Europe & Central Asia (IDA & IBRD countries),2021-01-01,28.0738166806415,39.317684732671,22985363.0,,12.5779342287266,,,99.975168398878,,,,,20.11850054315,5.87835520855807,,,,31.263906555231,14.820289449567,31.3901554023457,,,,,20.4090909090909,,83.7383704910538,,2.71420430373548,4616362221588.67,,,,,,,4.49264764785767,,,,12.8126519276221,12.8586285827445,71.8692448544197,462431038.0,152739820.0,,,,2021
Europe & Central Asia (IDA & IBRD),2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008
Europe & Central Asia (excluding high income),2008-01-01,27.5325006946396,39.3237886453862,22392906.0,,9.76138007920847,,,98.8254569260486,4.73699102322684,4181.38920960141,2930278.56,4076003.376139,16.7469201183625,12.37985318729,,,0.839238919299216,18.0008695149232,16.873885776846,25.5379859645229,,,,,,,25.3509711277993,,2.68729080262894,3110392920503.27,,,,,,,3.80548799037933,3.22770277810919,,,15.1207591382865,11.2053826448658,69.8792072473863,375012208.0,127182274.0,,,,2008
Europe & Central Asia (excluding high income),2021-01-01,27.5187009569815,39.5372115885239,22393223.0,,10.392943307802,,,99.9713962391982,,,,,17.9376972667132,6.69445891957637,,,,28.6901384167506,14.0614629471073,29.9885678259817,,,,,20.5421052631579,,83.6088342308644,,2.8953681592645,3580124604033.79,,,,,,,4.43917083740234,,,,13.389905552536,12.5169465325449,71.4224672787838,401682855.0,127302133.0,,,,2021
European Union,2008-01-01,43.0718224675616,38.9801984660712,3993061.36,,18.6202114744513,,,99.6789509304333,12.489770926183,6409.01774726346,3378385.8,4133580.425841,110.164150595472,4.16497193524764,,,1.87383513991527,,19.6469675400686,36.9486948189485,,,,,,,62.2982306003916,,1.4577435397032,16295383915395.2,,,,,,,5.02904987335205,6.80556675363855,,,10.6391535535775,9.81837931582117,79.1252964098769,439892213.0,120728541.0,,,,2008
European Union,2021-01-01,40.7617714617542,39.8875069783572,3996581.774,,26.5252611309157,,,99.9969239357583,,,,,111.890144450226,2.55450699642041,,,2.27589842234959,,19.8016369665621,41.0893872470022,,,,,52.3115384615385,,86.9709405997774,,1.51416383043085,17315218527836.1,,,,,,,5.00158405303955,,,,9.1092130742392,11.8612399935979,80.3875285216872,447178112.0,110916137.0,,,,2021
Faroe Islands,2008-01-01,69.154011461318,0.0573065902578797,1396.0,,25.4532665952327,,,100.0,4.51,,,,34.6783667621777,,,,,,,,,,,,,,75.57,,,2489873249.62815,,,,,,,,,,,13.8,7.9,80.0853658536585,48411.0,28787.0,,,,2008
Faroe Islands,2021-01-01,70.1240875912409,0.0583941605839416,1370.0,,,,,100.0,5.31,,,,38.6051094890511,,,,,,,,,,,,,,,,,3655063937.93145,,,,,,,,,,,12.8,8.1,83.4975609756098,52889.0,30367.0,,,,2021
