country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Sri Lanka,2010-01-01,41.7796204752033,33.5452081007814,62710.0,1712.0,9.52798562684637,-0.419682919979095,0.158560454845428,85.3,61.85,450.636200679128,13071.8,24596.57305,329.589491309201,6.2176488930462,-13.1700417408982,1.65166666666667,0.132410004734993,69.2530251841062,10.9318686865706,16.3008487441341,-0.201909422874451,0.193452537059784,,,,,,2.29,2.70074784039336,58636161081.712,-0.94294685125351,0.243547096848488,-0.118414133787155,0.142132565379143,-0.248191311955452,0.159105733036995,1.66177999973297,1.56387675,,,17.553,7.369,73.215,20668557.0,16901506.0,-0.505228579044342,0.115504555404186,3.6915977324494
Sri Lanka,2011-01-01,43.5337266783607,33.625578057726,62710.0,1712.0,10.4729993536541,-0.399362593889236,0.156414821743965,87.76,56.42,491.041524337093,15410.2,27164.46824,332.638223568809,6.7167684358855,5.22391262563151,1.78258333333333,,68.5257394060365,10.8476049114868,15.5785036232024,-0.109467715024948,0.19440470635891,,,16.7,,,,2.68531865302989,67753284043.9282,-0.724771440029144,0.244249582290649,-0.117064774036407,0.13737764954567,-0.131351128220558,0.16040726006031,1.74292004108429,1.58128619,,,17.512,7.371,73.38,20859743.0,17060975.0,-0.545052945613861,0.117122165858746,3.509151658991
Sri Lanka,2012-01-01,43.6931908786477,33.7059480146707,62710.0,1712.0,8.99726630403908,-0.241880506277084,0.13992765545845,87.0,52.86,509.536332405155,17440.4,29048.20964,335.148253867007,7.54291373239436,2.55187234202109,1.1873333333333,,66.747235367261,10.1110307052525,15.0683571125145,-0.204318970441818,0.196586906909943,,,,,,2.75,2.15519951243996,70447216891.3366,-0.717079222202301,0.221984326839447,-0.114084355533123,0.140051454305649,-0.125741094350815,0.17015378177166,1.45342004299164,1.43723977,,38.7,17.318,7.181,73.906,21017147.0,17192867.0,-0.575279295444489,0.113410107791424,3.21642133444658
Sri Lanka,2013-01-01,43.6931908786477,33.7863179716154,62710.0,1712.0,10.6366939000183,-0.22082956135273,0.137596592307091,90.2,56.88,512.120242160661,14448.4,26161.51283,336.975857120077,6.90845034828434,5.83555736772905,1.98875,0.0973000004887581,68.353616559854,10.1212570540829,14.1567195341856,-0.16699843108654,0.193579867482185,,,,,,,2.15404824269909,77000578167.353,-0.612895429134369,0.228019788861275,-0.265588670969009,0.139812141656876,-0.166235014796257,0.171348288655281,1.5645899772644,1.73812664,,,17.005,7.092,74.239,21131756.0,17286199.0,-0.594175636768341,0.110641151666641,2.92924064310508
Sri Lanka,2014-01-01,43.6931908786477,33.86668792856,62710.0,1712.0,11.3049675146716,-0.345142692327499,0.136061534285545,92.697624206543,54.23,519.551888732372,17458.3,28830.96863,338.693302503588,3.1790022823606,5.80537155039993,1.24,0.096050001680851,68.5910423335315,9.74785982267564,14.2032918225841,0.0678639337420464,0.202124297618866,,,,,10.5,2.695239,2.41264701190051,82528535713.926,-0.330464035272598,0.196386188268661,-0.149271368980408,0.152397379279137,-0.108953259885311,0.185996651649475,1.85859000682831,1.61314976,,,16.396,6.979,74.651,21239457.0,17370053.0,-0.667191743850708,0.127795800566673,2.60364471652924
Sri Lanka,2015-01-01,44.2699497519913,34.3951658507424,61893.0,1712.0,12.295543277134,-0.376569151878357,0.137224078178406,94.3307495117188,51.27,,19240.9,31300.28372,344.735220461118,3.76836783062105,3.82773664325456,0.306666666666669,0.102909997105598,73.512659162998,11.7202648575883,17.0880556548114,-0.0066988063044846,0.21203924715519,,,,,15.26,,2.41701116575955,85140955388.8509,0.0831826627254486,0.201144516468048,0.0317260250449181,0.150988161563873,-0.0587588995695114,0.181077972054482,2.10998010635376,1.7099427,,,15.886,6.98,74.927,21336697.0,17441470.0,-0.296130180358887,0.129926815629005,2.28245256792903
Sri Lanka,2016-01-01,44.4315189116701,34.3441099962839,61893.0,1712.0,12.949322724285,-0.33566477894783,0.145758762955666,97.5,45.13,,23167.6,34744.83349,346.169906128318,3.9588884659307,4.78941323673689,0.4958333333333,0.120339997112751,,11.4234897677955,15.6608133527173,-0.0278422981500626,0.209363400936127,,,,72.2308333333333,22.19,,1.97935533284589,88012282205.8357,-0.0113400500267744,0.206087306141853,0.107241459190845,0.177638724446297,-0.123026698827744,0.207075595855713,3.22929000854492,1.66631913,2.37,39.3,15.496,6.896,75.331,21425494.0,17502272.0,-0.0810505524277687,0.122476577758789,2.47368858799708
Sri Lanka,2017-01-01,44.5963194545425,34.2930541418254,61893.0,1712.0,12.8689121658831,-0.489461153745651,0.132798388600349,97.5,45.78,,23140.5,33847.33216,347.48377037791,7.70413767850602,5.78078147817079,1.5108333333333,0.118179999291897,,11.6086827384764,15.3308825079959,-0.174448192119598,0.20903155207634,0.584,,,73.4354166666667,32.25,,1.97692843257215,94376237797.2367,-0.0754485204815865,0.213935792446136,0.0267022158950567,0.164934411644936,-0.162157982587814,0.198325306177139,2.59316992759705,1.47440422,,,15.17,7.029,75.403,21506813.0,17553000.0,-0.061878327280283,0.123923823237419,2.25974909113101
Sri Lanka,2018-01-01,45.448079658606,34.2580499159447,61864.0,1712.0,13.7384766640102,-0.35246741771698,0.137124553322792,99.585578918457,47.86,,21690.3,33285.05462,350.284495021337,2.13503773713194,6.95991097680649,1.77583333333337,0.119489997625351,,11.1537606464574,15.2847949269537,-0.256534099578857,0.223321869969368,0.59337055683136,,,73.7591666666667,46.9,2.6,1.73469354853576,94493871200.7869,-0.139389723539352,0.212307974696159,-0.0004086204571649,0.159197896718979,-0.217681854963303,0.19910092651844,1.98781001567841,1.78758264,,,14.805,7.037,75.748,21670000.0,17666251.0,-0.0080679850652813,0.126422211527824,2.38175667065634
Sri Lanka,2019-01-01,45.4472947072851,34.2067102490331,61864.47,1712.0,13.5923419238583,-0.303825676441193,0.146097004413605,99.7613525390625,46.13,,23427.9,35477.98059,352.431694638296,3.52839358231838,7.09887513275574,2.1541666666667,,,10.9039513329268,15.9340645136853,-0.124889262020588,0.231904342770576,,99.0,,74.0479166666667,50.68732735,,1.75219928060225,89014978344.1404,-0.21556980907917,0.229520440101624,0.0395575873553753,0.162056460976601,-0.232445597648621,0.196737840771675,,1.49971151,16.0,37.7,14.534,7.072,76.008,21803000.0,17750912.0,-0.0890978872776031,0.120867170393467,3.42730492260757
Sri Lanka,2020-01-01,45.4574846427417,34.1580989330747,61860.0,1712.0,6.21897252707863,-0.3304543197155,0.149158090353012,99.9740982055664,49.32,,21846.3,35117.25456,354.332363401229,6.15394508391743,,,0.115970000624657,,7.76274946902138,19.0384093288277,-0.0789144933223724,0.256588488817215,0.598324298858643,,,75.5191666666667,36.18473435,,1.73988733298184,84440516486.1099,-0.0891569182276726,0.232469826936722,-0.0075819455087184,0.156131058931351,-0.225914791226387,0.213804572820663,1.5554107427597,1.86251867,,,14.235,7.056,76.393,21919000.0,17817298.0,-0.052087277173996,0.12810130417347,
Sri Lanka,2021-01-01,45.4574846427417,34.1070158422244,61860.0,,3.79858232007441,-0.356352984905243,0.170879259705544,100.0,,,,,358.163595215002,7.01478071238157,,,,,7.3750282593627,17.4791566507108,-0.114498667418957,0.258666574954987,,,,79.2754166666667,44.45308724,,1.89424834227119,88548049121.4972,-0.376803755760193,0.234690770506859,0.0178692117333412,0.165357023477554,-0.389435440301895,0.220166966319084,1.50754845142365,,,,14.019,7.36,76.399,22156000.0,17977378.0,-0.0740992426872253,0.130445644259453,
