country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Cambodia,2013-01-01,31.5665318377521,54.0663041015182,176520.0,1904.0,34.7012572163979,-1.0637218952179,0.141574904322624,50.9,64.97,221.938023623566,5737.6,28694.76064,84.9744108316338,2.94162509547349,,,,,12.0788529603295,11.8613711728063,-0.912537574768066,0.205478027462959,,,,,6.0,,1.57589601364373,15227991395.1207,-0.136436149477959,0.238348826766014,-1.00744593143463,0.142305761575699,-0.352435141801834,0.174457654356956,1.48202621936798,1.41955829,,,23.035,5.817,69.304,14999683.0,11787501.0,-0.980927288532257,0.113203398883343,,1015.2208813426724
Cambodia,2014-01-01,31.7350787446182,52.0921255381826,176520.0,1904.0,35.2912809354139,-1.14674997329712,0.142560318112373,56.1,63.7,272.503442780227,6947.2,29452.73406,86.1705019261274,3.85568861424207,,,,,14.6266308889053,12.4526946730807,-0.698205411434174,0.215446248650551,,,,,14.0,2.741407,1.65679487926764,16702610842.3529,0.0231748018413782,0.2031569480896,-0.954109787940979,0.1551353931427,-0.439880818128586,0.191903725266457,1.56673634052277,1.23977196,,,22.775,5.756,69.736,15210817.0,11895011.0,-1.10774564743042,0.131831705570221,,1098.0745375053095
Cambodia,2015-01-01,31.9942669385905,50.117946974847,176520.0,1904.0,34.3331888134731,-1.15312373638153,0.14178603887558,62.720645904541,60.63,,8432.6,31144.32717,87.3415080444142,1.22393195511119,,,0.118230000138283,,14.5828781049039,12.0455463501125,-0.743951737880707,0.227131724357605,,,,,18.0,,1.80162262065368,18049954289.4721,0.0633481442928314,0.209529757499695,-0.996449172496796,0.153677135705948,-0.549874782562256,0.186531037092209,1.7034615278244,1.34465146,,,22.343,5.81,69.873,15417523.0,11996683.0,-1.12260866165161,0.134309053421021,,1170.7428157864333
Cambodia,2016-01-01,32.2931112621799,49.2359506004985,176520.0,1904.0,32.2899660648411,-1.30133092403412,0.148859575390816,68.7621994018555,58.0,,11066.4,33920.89212,88.5145252662588,3.01913975139128,,,,,14.8258905523909,12.9896420553745,-0.743826746940613,0.21723248064518,,,33.0,56.4629166666667,32.39845171,2.80059,1.90988363021847,20016747857.6367,0.206190809607506,0.214088663458824,-1.08097875118256,0.169640436768532,-0.493561118841171,0.193787232041359,1.87081909179688,1.33381462,,,21.864,5.779,70.224,15624584.0,12096240.0,-1.1053409576416,0.129761949181557,,1281.1059710541222
Cambodia,2017-01-01,32.7675725130297,48.35395422615,176520.0,1904.0,33.1569367246508,-1.31736183166504,0.145207121968269,89.07,56.32,,12660.5,36540.98636,89.6821266711987,2.91263557371478,,,,,15.7887189327312,14.2944497116065,-0.696423292160034,0.217251181602478,0.493,,,57.5395833333333,32.90027854,,2.06735572691024,22177200588.1826,0.0935089886188507,0.222265064716339,-1.07539474964142,0.15923598408699,-0.521386206150055,0.190679177641869,2.09646058082581,1.51738608,,,21.348,5.775,70.515,15830689.0,12192797.0,-1.15467154979706,0.130309298634529,,1400.8992652298707
Cambodia,2018-01-01,33.1740527985497,47.4719578518015,176520.0,1904.0,34.6230878534212,-1.35679519176483,0.140842229127884,80.7008285522461,58.15,,13555.7,37519.1081,90.7842624065262,2.45908515380146,,,,,17.0520845477737,14.5201125129515,-0.600180506706238,0.224942713975906,0.490684866905212,,,56.51,,2.58,2.20844242889682,24571753583.3935,0.11081126332283,0.219739928841591,-1.13457536697388,0.152901411056519,-0.536904513835907,0.19419501721859,2.44785928726196,1.65213394,,,20.805,5.874,70.561,16025238.0,12277255.0,-1.232750415802,0.133989483118057,,1533.3159846607896
Cambodia,2019-01-01,33.7108305007931,46.589961477453,176520.0,1904.0,34.553084711599,-1.32316565513611,0.143615573644638,84.0,53.05,,18093.2,41947.80434,91.8181849082257,1.94257500833107,,,,,19.7320552262808,15.7769432834144,-0.623606085777283,0.23145666718483,,144.0,,56.2025,52.30587822,,2.19648130355774,27089390032.798,-0.0755313858389854,0.237725615501404,-0.9548699259758,0.154682204127312,-0.609220564365387,0.194580376148224,2.82565474510193,1.6762718,,,20.28,5.947,70.692,16207746.0,12349492.0,-1.21988368034363,0.127118185162544,,1671.3854000919066
Cambodia,2020-01-01,34.2476076365284,45.7079651031045,176520.0,1904.0,14.6567255091324,-1.27112245559692,0.144112750887871,86.4,51.41,,18652.8,42363.17878,92.8895309313392,2.9402951426397,,,,,17.8851727762633,17.410626943794,-0.451601684093475,0.255562871694565,0.491589874029159,,,58.1004166666667,53.65076745,,2.45064297618402,25872797891.7664,-0.209088623523712,0.24160347878933,-0.963570415973663,0.15150973200798,-0.6611088514328,0.210995838046074,3.0023500919342,2.07794261,,,19.849,6.228,70.416,16396860.0,12423573.0,-1.35653781890869,0.132046744227409,,1577.9117399164477
Cambodia,2021-01-01,34.552117040562,44.825968728756,176520.0,,10.188643502178,-1.19748938083649,0.155792832374573,82.5017166137695,,,,,93.9781497847269,2.92073477592949,,,,,16.3649333016786,18.4479943163056,-0.478109896183014,0.257347792387009,,,,63.5616666666667,60.1524023,,2.34734246417442,26961061151.7337,-0.131573155522346,0.24306446313858,-0.919126272201538,0.160016685724258,-0.686099588871002,0.202462330460548,1.67057394981384,,,,19.334,6.838,69.584,16589023.0,12496843.0,-1.43353295326233,0.134499713778496,,1625.2350214797882
Cambodia,2022-01-01,,,,,17.1889496535714,-1.24149858951569,0.158585831522942,,,,,,,5.34370264895437,,,,,,,-0.351662397384644,0.259205043315887,,,,64.3466666666667,,2.4,2.09964232456006,29504829319.3169,-0.0361724458634853,0.240944445133209,-0.866584658622742,0.165585458278656,-0.709801018238068,0.201856553554535,,,,,,,,16767842.0,12556766.0,-1.30916702747345,0.132519274950027,,1759.608023460437
